time,mV

2026 06 24 16:26:09.688156,325
,325
,323
,335
,326
,319
,329
,313
,331
,327
,319
,314
,327
,316
2026 06 24 16:26:09.753183,334
,309
,311
,338
,343
,314
,303
,367
,341
,345
,344
,349
,333
,348
2026 06 24 16:26:09.814833,342
,326
,321
,318
,336
,328
,329
,331
,328
,312
,323
,326
,322
,324
2026 06 24 16:26:09.880880,331
,335
,323
,337
,341
,341
,323
,331
,340
,327
,330
,342
,337
,346
2026 06 24 16:26:09.941558,338
,334
,347
,333
,328
,332
,323
,295
,326
,358
,359
,353
,355
,348
2026 06 24 16:26:10.003293,330
,328
,330
,337
,326
,339
,336
,328
,338
,334
,335
,323
,338
,335
2026 06 24 16:26:10.068880,341
,330
,343
,346
,332
,326
,338
,353
,345
,344
,344
,347
,326
,329
2026 06 24 16:26:10.129930,336
,347
,325
,343
,345
,329
,340
,351
,361
,330
,334
,329
,335
,333
2026 06 24 16:26:10.195770,334
,336
,355
,335
,331
,348
,332
,315
,317
,365
,315
,343
,331
,346
2026 06 24 16:26:10.257105,336
,377
,368
,348
,356
,349
,348
,339
,345
,333
,334
,307
,331
,344
2026 06 24 16:26:10.318541,333
,343
,317
,372
,381
,354
,354
,350
,324
,335
,340
,350
,325
,335
2026 06 24 16:26:10.384413,352
,326
,323
,296
,279
,287
,345
,281
,350
,351
,377
,385
,374
,345
2026 06 24 16:26:10.445631,332
,351
,330
,343
,324
,341
,320
,324
,337
,352
,347
,342
,341
,322
2026 06 24 16:26:10.510947,324
,335
,347
,326
,348
,333
,343
,335
,329
,334
,321
,342
,310
,319
2026 06 24 16:26:10.572952,324
,378
,387
,375
,366
,389
,393
,372
,352
,339
,359
,340
,350
,347
2026 06 24 16:26:10.633818,357
,341
,359
,353
,345
,332
,367
,356
,340
,344
,322
,355
,342
,354
2026 06 24 16:26:10.698983,350
,352
,348
,357
,361
,340
,353
,346
,378
,339
,337
,345
,358
,326
2026 06 24 16:26:10.760834,330
,340
,343
,348
,333
,347
,334
,337
,339
,332
,354
,370
,353
,350
2026 06 24 16:26:10.826025,338
,330
,363
,330
,384
,383
,393
,358
,378
,368
,366
,375
,373
,379
2026 06 24 16:26:10.888669,336
,347
,356
,356
,334
,346
,348
,337
,327
,346
,357
,332
,344
,302
2026 06 24 16:26:10.949835,295
,273
,271
,353
,370
,386
,362
,327
,359
,364
,335
,319
,336
,341
2026 06 24 16:26:11.015359,335
,342
,335
,343
,337
,331
,347
,362
,373
,338
,347
,341
,356
,347
2026 06 24 16:26:11.076205,350
,356
,333
,344
,354
,358
,335
,356
,357
,343
,337
,347
,351
,382
2026 06 24 16:26:11.141247,376
,353
,371
,351
,353
,344
,358
,347
,360
,346
,353
,355
,349
,346
2026 06 24 16:26:11.203876,337
,353
,346
,354
,348
,366
,360
,371
,366
,359
,345
,342
,352
,357
2026 06 24 16:26:11.264400,374
,346
,343
,353
,358
,360
,363
,316
,386
,373
,362
,363
,362
,354
2026 06 24 16:26:11.330616,344
,320
,348
,359
,363
,378
,330
,358
,339
,328
,314
,313
,347
,410
2026 06 24 16:26:11.391447,371
,390
,402
,363
,347
,376
,371
,331
,310
,375
,371
,374
,362
,341
2026 06 24 16:26:11.457615,353
,362
,366
,369
,343
,354
,366
,345
,336
,325
,371
,342
,349
,335
2026 06 24 16:26:11.518928,344
,353
,337
,300
,359
,382
,384
,381
,352
,371
,372
,421
,373
,340
2026 06 24 16:26:11.580587,336
,337
,324
,307
,329
,336
,347
,351
,375
,313
,353
,357
,329
,316
2026 06 24 16:26:11.645686,407
,401
,324
,381
,399
,334
,326
,355
,353
,271
,276
,423
,423
,354
2026 06 24 16:26:11.707173,374
,403
,407
,442
,452
,379
,378
,392
,394
,374
,357
,372
,386
,371
2026 06 24 16:26:11.772872,346
,387
,436
,447
,416
,387
,367
,386
,416
,425
,332
,286
,423
,263
2026 06 24 16:26:11.834588,311
,486
,422
,469
,444
,391
,429
,420
,373
,372
,269
,316
,202
,318
2026 06 24 16:26:11.895417,282
,556
,528
,453
,442
,385
,366
,378
,331
,166
,354
,389
,206
,242
2026 06 24 16:26:11.961202,432
,551
,487
,436
,386
,355
,333
,334
,348
,350
,332
,377
,373
,371
2026 06 24 16:26:12.022799,361
,390
,368
,360
,385
,410
,412
,352
,362
,356
,360
,348
,376
,385
2026 06 24 16:26:12.088397,355
,347
,384
,381
,364
,374
,373
,364
,344
,364
,368
,353
,293
,300
2026 06 24 16:26:12.149906,359
,367
,470
,455
,431
,365
,334
,387
,401
,347
,261
,303
,353
,383
2026 06 24 16:26:12.211305,406
,378
,378
,383
,370
,402
,337
,346
,408
,382
,398
,371
,386
,370
2026 06 24 16:26:12.276475,351
,335
,389
,377
,347
,321
,395
,375
,368
,353
,334
,355
,367
,377
2026 06 24 16:26:12.338348,336
,336
,358
,330
,318
,364
,381
,329
,340
,299
,319
,389
,377
,329
2026 06 24 16:26:12.402983,332
,334
,358
,354
,342
,335
,348
,353
,333
,338
,339
,335
,322
,338
2026 06 24 16:26:12.465273,345
,331
,332
,296
,325
,333
,379
,387
,359
,360
,382
,369
,349
,333
2026 06 24 16:26:12.526611,335
,351
,342
,350
,335
,345
,330
,347
,346
,341
,344
,363
,353
,340
2026 06 24 16:26:12.591219,369
,345
,372
,346
,301
,348
,398
,335
,251
,381
,390
,350
,346
,363
2026 06 24 16:26:12.653672,348
,375
,352
,383
,350
,389
,373
,369
,355
,365
,352
,348
,356
,338
2026 06 24 16:26:12.718497,367
,335
,351
,340
,325
,350
,399
,363
,353
,352
,359
,325
,304
,362
2026 06 24 16:26:12.780582,365
,354
,300
,356
,377
,360
,337
,355
,379
,335
,360
,328
,314
,362
2026 06 24 16:26:12.841355,360
,381
,408
,373
,361
,369
,350
,369
,365
,370
,323
,342
,357
,379
2026 06 24 16:26:12.907225,358
,350
,371
,359
,349
,386
,398
,355
,365
,346
,369
,306
,322
,402
2026 06 24 16:26:12.968473,334
,376
,351
,400
,358
,360
,357
,368
,371
,345
,368
,376
,351
,324
2026 06 24 16:26:13.034100,395
,389
,405
,390
,406
,359
,371
,347
,355
,343
,340
,359
,322
,332
2026 06 24 16:26:13.095800,369
,381
,345
,359
,368
,370
,351
,357
,344
,346
,337
,344
,362
,344
2026 06 24 16:26:13.157320,356
,355
,321
,326
,350
,338
,346
,382
,391
,365
,355
,350
,351
,386
2026 06 24 16:26:13.222475,352
,337
,357
,342
,377
,382
,370
,352
,372
,335
,343
,318
,344
,368
2026 06 24 16:26:13.283632,325
,294
,363
,332
,326
,343
,328
,317
,334
,369
,363
,353
,341
,345
2026 06 24 16:26:13.349781,314
,343
,333
,338
,290
,206
,364
,355
,329
,374
,411
,397
,389
,345
2026 06 24 16:26:13.410611,350
,365
,326
,319
,361
,365
,326
,330
,286
,356
,312
,345
,340
,359
2026 06 24 16:26:13.472543,368
,374
,374
,354
,376
,372
,368
,346
,356
,369
,343
,320
,323
,399
2026 06 24 16:26:13.537672,380
,320
,375
,425
,378
,393
,384
,400
,387
,384
,378
,355
,363
,352
2026 06 24 16:26:13.599769,350
,318
,374
,346
,301
,323
,396
,379
,377
,360
,391
,381
,342
,372
2026 06 24 16:26:13.660928,369
,378
,355
,364
,371
,386
,389
,396
,379
,388
,360
,372
,379
,362
2026 06 24 16:26:13.726024,372
,377
,374
,361
,385
,371
,374
,374
,376
,387
,369
,376
,369
,393
2026 06 24 16:26:13.787651,391
,345
,357
,348
,347
,371
,395
,377
,376
,345
,370
,369
,384
,369
2026 06 24 16:26:13.853429,385
,390
,384
,364
,360
,387
,381
,362
,357
,353
,366
,365
,347
,352
2026 06 24 16:26:13.914815,362
,357
,370
,343
,330
,360
,381
,396
,415
,375
,354
,367
,375
,374
2026 06 24 16:26:13.976699,396
,390
,372
,372
,363
,365
,354
,390
,415
,409
,388
,392
,401
,410
2026 06 24 16:26:14.042269,405
,399
,411
,336
,331
,336
,349
,346
,356
,362
,371
,382
,393
,404
2026 06 24 16:26:14.102790,377
,382
,376
,398
,390
,388
,363
,362
,382
,361
,380
,376
,372
,371
2026 06 24 16:26:14.168711,382
,348
,362
,375
,392
,382
,368
,382
,382
,381
,355
,369
,353
,360
2026 06 24 16:26:14.230755,368
,394
,390
,350
,340
,343
,346
,348
,366
,359
,357
,364
,378
,343
2026 06 24 16:26:14.291280,382
,396
,394
,353
,378
,354
,339
,367
,354
,369
,368
,376
,393
,366
2026 06 24 16:26:14.357839,325
,383
,392
,345
,354
,363
,371
,350
,367
,367
,373
,393
,338
,331
2026 06 24 16:26:14.418947,321
,374
,396
,361
,355
,364
,320
,350
,384
,341
,394
,361
,382
