time,mV

2026 06 24 15:01:10.429688,405
,320
,308
,420
,355
,320
,328
,452
,322
,311
,339
,425
,311
,311
2026 06 24 15:01:10.491641,403
,373
,328
,330
,452
,342
,330
,346
,434
,313
,316
,399
,387
,339
2026 06 24 15:01:10.557116,342
,456
,354
,308
,324
,435
,327
,318
,373
,417
,338
,340
,464
,389
2026 06 24 15:01:10.618242,329
,348
,444
,352
,323
,369
,442
,334
,340
,443
,409
,356
,371
,481
2026 06 24 15:01:10.684447,372
,374
,376
,451
,329
,326
,393
,397
,306
,348
,424
,323
,308
,326
2026 06 24 15:01:10.745704,407
,321
,303
,338
,401
,314
,325
,428
,344
,308
,327
,411
,308
,310
2026 06 24 15:01:10.806754,355
,416
,327
,332
,419
,385
,328
,350
,446
,349
,326
,358
,438
,322
2026 06 24 15:01:10.871915,320
,396
,397
,347
,357
,460
,363
,328
,360
,439
,327
,324
,385
,402
2026 06 24 15:01:10.933696,322
,335
,416
,327
,298
,333
,437
,337
,335
,380
,432
,310
,327
,422
2026 06 24 15:01:10.999787,366
,315
,335
,414
,325
,287
,335
,407
,313
,315
,395
,368
,319
,334
2026 06 24 15:01:11.061743,434
,343
,309
,343
,421
,316
,316
,384
,399
,323
,333
,426
,355
,301
2026 06 24 15:01:11.122739,332
,447
,325
,309
,382
,413
,315
,319
,422
,373
,309
,335
,434
,325
2026 06 24 15:01:11.187962,298
,341
,413
,297
,300
,377
,364
,300
,322
,404
,326
,281
,316
,387
2026 06 24 15:01:11.248396,284
,298
,350
,387
,304
,312
,415
,344
,305
,337
,432
,302
,295
,343
2026 06 24 15:01:11.314314,383
,288
,301
,385
,345
,287
,320
,420
,325
,298
,339
,415
,303
,305
2026 06 24 15:01:11.376157,391
,371
,295
,321
,435
,334
,295
,333
,414
,303
,299
,375
,386
,303
2026 06 24 15:01:11.437421,325
,417
,346
,298
,321
,411
,307
,306
,362
,390
,296
,332
,421
,361
2026 06 24 15:01:11.503604,304
,336
,441
,320
,304
,333
,397
,295
,309
,390
,362
,307
,327
,421
2026 06 24 15:01:11.565225,331
,290
,329
,404
,291
,287
,374
,388
,300
,324
,393
,325
,286
,318
2026 06 24 15:01:11.630675,399
,300
,283
,329
,381
,297
,310
,423
,363
,293
,326
,416
,303
,296
2026 06 24 15:01:11.691272,347
,406
,306
,304
,376
,359
,289
,315
,397
,326
,288
,322
,403
,298
2026 06 24 15:01:11.753523,296
,379
,378
,288
,316
,395
,337
,295
,331
,419
,305
,295
,361
,381
2026 06 24 15:01:11.818103,292
,315
,396
,344
,272
,344
,428
,324
,305
,357
,408
,307
,317
,403
2026 06 24 15:01:11.880923,368
,295
,334
,435
,344
,300
,353
,422
,306
,308
,393
,386
,299
,334
2026 06 24 15:01:11.945985,423
,354
,310
,346
,426
,313
,316
,378
,398
,306
,332
,420
,358
,293
2026 06 24 15:01:12.006944,336
,422
,325
,301
,369
,402
,306
,310
,408
,363
,300
,344
,429
,323
2026 06 24 15:01:12.068655,284
,349
,412
,299
,315
,389
,379
,295
,338
,428
,346
,298
,351
,420
2026 06 24 15:01:12.133943,313
,307
,381
,391
,302
,332
,418
,357
,289
,343
,426
,323
,304
,362
2026 06 24 15:01:12.195932,401
,293
,300
,407
,377
,305
,354
,439
,347
,303
,364
,417
,317
,323
2026 06 24 15:01:12.256893,405
,381
,289
,343
,424
,352
,297
,360
,423
,315
,306
,379
,391
,299
2026 06 24 15:01:12.322698,335
,412
,354
,292
,351
,419
,326
,299
,368
,412
,318
,331
,414
,375
2026 06 24 15:01:12.383685,301
,357
,428
,342
,307
,372
,422
,316
,319
,392
,376
,284
,341
,414
2026 06 24 15:01:12.449726,344
,299
,360
,428
,321
,314
,390
,400
,308
,341
,419
,365
,303
,353
2026 06 24 15:01:12.510591,424
,330
,307
,378
,403
,311
,331
,405
,375
,298
,349
,422
,341
,300
2026 06 24 15:01:12.572543,365
,416
,316
,323
,394
,382
,298
,345
,416
,349
,291
,347
,411
,316
2026 06 24 15:01:12.637897,290
,375
,397
,304
,348
,426
,373
,306
,360
,423
,329
,302
,375
,396
2026 06 24 15:01:12.699520,308
,330
,404
,370
,293
,359
,425
,340
,299
,358
,391
,288
,303
,417
2026 06 24 15:01:12.765139,401
,309
,367
,430
,357
,303
,362
,421
,324
,318
,386
,391
,298
,340
2026 06 24 15:01:12.826313,418
,363
,288
,355
,419
,334
,305
,384
,403
,312
,339
,410
,370
,298
2026 06 24 15:01:12.887964,358
,421
,339
,299
,366
,404
,310
,320
,400
,383
,301
,351
,415
,358
2026 06 24 15:01:12.952673,293
,359
,412
,318
,310
,394
,393
,309
,353
,412
,361
,296
,369
,432
2026 06 24 15:01:13.014873,336
,303
,379
,398
,305
,333
,408
,367
,288
,359
,423
,340
,299
,367
2026 06 24 15:01:13.080141,401
,310
,323
,397
,381
,296
,358
,417
,342
,279
,355
,398
,318
,310
2026 06 24 15:01:13.140966,390
,382
,298
,348
,410
,351
,276
,349
,402
,316
,304
,373
,399
,308
2026 06 24 15:01:13.203441,336
,395
,370
,281
,354
,405
,328
,283
,355
,389
,298
,313
,386
,366
2026 06 24 15:01:13.268689,277
,337
,401
,336
,275
,351
,394
,301
,293
,374
,369
,268
,332
,392
2026 06 24 15:01:13.329798,341
,264
,346
,397
,315
,292
,372
,385
,290
,335
,401
,360
,274
,360
2026 06 24 15:01:13.395118,418
,333
,290
,379
,397
,301
,327
,402
,373
,276
,334
,382
,352
,290
2026 06 24 15:01:13.457271,375
,418
,335
,333
,399
,396
,298
,364
,427
,363
,295
,379
,419
,325
2026 06 24 15:01:13.518734,307
,390
,398
,298
,344
,416
,379
,288
,366
,424
,343
,300
,383
,407
2026 06 24 15:01:13.584510,306
,338
,410
,384
,291
,365
,420
,340
,288
,388
,429
,321
,330
,413
2026 06 24 15:01:13.645848,394
,301
,370
,428
,356
,293
,383
,420
,329
,307
,399
,396
,307
,352
2026 06 24 15:01:13.711220,415
,372
,286
,368
,416
,336
,299
,377
,401
,307
,330
,396
,368
,283
2026 06 24 15:01:13.772689,368
,415
,341
,295
,373
,409
,310
,310
,391
,379
,285
,357
,411
,349
2026 06 24 15:01:13.833855,284
,363
,406
,314
,294
,381
,379
,290
,338
,412
,360
,271
,348
,393
2026 06 24 15:01:13.899821,320
,294
,383
,402
,301
,330
,395
,357
,261
,358
,404
,330
,271
,367
2026 06 24 15:01:13.960901,375
,294
,302
,397
,383
,249
,310
,407
,339
,246
,369
,421
,272
,233
2026 06 24 15:01:14.026683,364
,318
,248
,263
,415
,289
,210
,337
,371
,287
,274
,348
,324
,248
2026 06 24 15:01:14.087802,326
,337
,373
,219
,308
,336
,302
,284
,349
,375
,269
,271
,351
,315
2026 06 24 15:01:14.149173,254
,309
,364
,290
,258
,330
,362
,252
,278
,331
,340
,278
,297
,394
2026 06 24 15:01:14.214608,276
,225
,302
,363
,238
,255
,285
,337
,270
,288
,333
,326
,161
,316
2026 06 24 15:01:14.276240,350
,306
,243
,327
,309
,280
,260
,347
,329
,193
,279
,324
,336
,229
2026 06 24 15:01:14.342015,330
,368
,228
,262
,336
,252
,282
,307
,347
,304
,268
,286
,353
,270
2026 06 24 15:01:14.403064,263
,334
,315
,272
,317
,345
,305
,223
,271
,355
,267
,269
,339
,333
2026 06 24 15:01:14.464815,220
,277
,304
,354
,228
,294
,346
,272
,283
,283
,337
,266
,275
,306
2026 06 24 15:01:14.529691,343
,256
,294
,332
,306
,223
,269
,383
,300
,238
,347
,368
,234
,269
2026 06 24 15:01:14.591454,330
,362
,230
,317
,349
,255
,228
,365
,355
,221
,316
,311
,307
,230
2026 06 24 15:01:14.656969,282
,385
,341
,262
,326
,367
,308
,264
,351
,332
,279
,318
,375
,318
2026 06 24 15:01:14.718258,244
,315
,357
,307
,262
,338
,413
,261
,324
,399
,338
,272
,313
,403
2026 06 24 15:01:14.779863,335
,257
,363
,403
,310
,283
,416
,373
,253
,345
,426
,361
,279
,362
2026 06 24 15:01:14.845682,408
,295
,334
,371
,379
,287
,358
,420
,353
,280
,372
,421
,352
,295
2026 06 24 15:01:14.906520,413
,414
,286
,354
,400
,369
,264
,357
,426
,339
,308
,387
,406
,301
2026 06 24 15:01:14.972621,345
,415
,386
,323
,386
,431
,350
,282
,394
,434
,322
,338
,408
,409
2026 06 24 15:01:15.034292,301
,375
,433
,364
,308
,395
,434
,352
,334
,415
,433
,337
,383
,457
2026 06 24 15:01:15.095085,411
,317
,410
,445
,377
,344
,417
,446
,342
,387
,455
,418
,321
,422
2026 06 24 15:01:15.161221,471
,370
,330
,422
,452
,354
,381
,451
,429
,339
,415
,464
,420
,334
2026 06 24 15:01:15.222350,414
,469
,367
,358
,438
,444
,313
,380
,480
,437
,358
,441
,483
,397
2026 06 24 15:01:15.287858,379
,442
,461
,368
,400
,460
,427
,335
,426
,470
,389
,340
,423
,458
2026 06 24 15:01:15.349199,361
,383
,439
,435
,341
,409
,456
,403
,336
,432
,468
,370
,364
,434
2026 06 24 15:01:15.410992,442
,336
,404
,451
,426
,330
,414
,462
,378
,367
,431
,450
,343
,383
2026 06 24 15:01:15.476671,441
,417
,323
,406
,467
,388
,338
,421
,459
,350
,373
,445
,432
,332
2026 06 24 15:01:15.537627,391
,448
,394
,328
,407
,459
,355
,356
,442
,433
,334
,402
,459
,406
2026 06 24 15:01:15.603477,308
,396
,448
,366
,338
,410
,433
,323
,383
,431
,411
,318
,397
,462
2026 06 24 15:01:15.665110,375
,333
,409
,444
,341
,368
,439
,429
,326
,401
,441
,384
,321
,407
2026 06 24 15:01:15.726256,442
,350
,351
,419
,419
,315
,391
,464
,414
,331
,409
,451
,363
,340
2026 06 24 15:01:15.791253,421
,438
,326
,379
,433
,397
,309
,393
,443
,367
,328
,401
,427
,329
2026 06 24 15:01:15.853052,368
,426
,405
,307
,384
,442
,368
,320
,387
,436
,341
,344
,406
,406
2026 06 24 15:01:15.919466,304
,378
,437
,382
,302
,383
,442
,346
,328
,406
,419
,305
,357
,423
2026 06 24 15:01:15.979826,391
,302
,378
,437
,349
,319
,391
,427
,315
,352
,423
,401
,291
,377
2026 06 24 15:01:16.041886,417
,352
,312
,394
,435
,327
,346
,408
,401
,302
,373
,422
,369
,303
2026 06 24 15:01:16.106466,377
,419
,330
,313
,387
,390
,291
,356
,411
,374
,311
,388
,437
,345
2026 06 24 15:01:16.168606,312
,383
,407
,303
,344
,410
,391
,293
,366
,420
,352
,296
,369
,415
2026 06 24 15:01:16.229713,315
,333
,398
,393
,290
,360
,417
,361
,292
,368
,412
,325
,323
,389
2026 06 24 15:01:16.295808,397
,302
,351
,398
,366
,278
,373
,418
,332
,312
,390
,407
,304
,347
2026 06 24 15:01:16.357119,410
,385
,286
,362
,414
,347
,304
,383
,416
,309
,330
,394
,394
,284
2026 06 24 15:01:16.422431,355
,413
,362
,290
,373
,416
,315
,315
,377
,394
,293
,351
,405
,369
2026 06 24 15:01:16.484354,285
,367
,420
,334
,313
,387
,411
,294
,336
,414
,385
,298
,373
,423
2026 06 24 15:01:16.545697,346
,301
,369
,410
,302
,320
,391
,388
,303
,370
,415
,356
,296
,370
2026 06 24 15:01:16.610845,413
,323
,321
,388
,400
,295
,357
,413
,373
,296
,369
,422
,326
,306
2026 06 24 15:01:16.672674,373
,401
,295
,346
,404
,385
,287
,372
,419
,338
,290
,354
,400
,300
2026 06 24 15:01:16.738342,323
,382
,381
,281
,360
,406
,349
,282
,354
,405
,308
,304
,373
,386
2026 06 24 15:01:16.799688,284
,351
,406
,363
,285
,348
,411
,323
,304
,360
,394
,289
,337
,384
2026 06 24 15:01:16.859937,369
,278
,352
,403
,329
,285
,360
,402
,294
,321
,376
,385
,276
,352
2026 06 24 15:01:16.926626,398
,348
,280
,356
,397
,290
,309
,375
,389
,277
,344
,395
,357
,276
2026 06 24 15:01:16.987324,349
,410
,317
,294
,351
,396
,289
,342
,398
,379
,275
,369
,413
,339
2026 06 24 15:01:17.052872,295
,361
,396
,297
,338
,391
,387
,280
,354
,395
,343
,284
,356
,403
2026 06 24 15:01:17.115093,317
,320
,374
,392
,288
,364
,406
,361
,275
,357
,413
,321
,304
,368
2026 06 24 15:01:17.176512,397
,295
,345
,393
,370
,275
,356
,402
,329
,280
,349
,392
,298
,327
2026 06 24 15:01:17.241300,383
,383
,280
,369
,412
,354
,291
,359
,407
,303
,310
,368
,379
,277
2026 06 24 15:01:17.303185,349
,395
,350
,270
,350
,397
,311
,301
,373
,400
,296
,350
,395
,375
2026 06 24 15:01:17.368914,280
,359
,404
,325
,289
,351
,386
,295
,329
,391
,384
,275
,356
,405
2026 06 24 15:01:17.430293,349
,290
,363
,408
,306
,325
,389
,390
,285
,357
,403
,352
,279
,366
2026 06 24 15:01:17.491411,417
,312
,308
,376
,397
,288
,349
,396
,369
,277
,361
,408
,333
,297
2026 06 24 15:01:17.556957,368
,409
,301
,342
,385
,385
,283
,363
,410
,351
,289
,358
,406
,307
2026 06 24 15:01:17.618449,320
,377
,385
,278
,361
,408
,364
,281
,359
,415
,323
,319
,374
,400
2026 06 24 15:01:17.683976,287
,344
,395
,374
,281
,358
,405
,320
,292
,355
,390
,282
,330
,389
2026 06 24 15:01:17.745071,375
,288
,366
,405
,338
,283
,362
,407
,310
,324
,378
,391
,290
,373
2026 06 24 15:01:17.807388,404
,354
,272
,354
,412
,311
,305
,368
,393
,287
,353
,391
,375
,279
2026 06 24 15:01:17.873523,361
,413
,335
,307
,376
,409
,293
,341
,389
,385
,277
,350
,395
,338
2026 06 24 15:01:17.933691,274
,339
,390
,287
,307
,369
,386
,271
,365
,400
,360
,281
,355
,411
2026 06 24 15:01:17.999698,314
,314
,368
,389
,279
,355
,395
,371
,275
,358
,412
,334
,306
,359
2026 06 24 15:01:18.060814,397
,288
,342
,381
,373
,272
,367
,416
,346
,295
,360
,410
,300
,324
2026 06 24 15:01:18.122507,372
,386
,273
,363
,402
,356
,277
,349
,402
,304
,313
,369
,398
,284
2026 06 24 15:01:18.188506,359
,397
,365
,272
,358
,403
,322
,296
,359
,390
,279
,342
,386
,370
2026 06 24 15:01:18.248296,267
,360
,399
,340
,284
,351
,395
,288
,320
,370
,373
,274
,368
,409
2026 06 24 15:01:18.315019,360
,284
,358
,406
,308
,313
,359
,389
,281
,353
,395
,366
,273
,355
2026 06 24 15:01:18.376558,394
,322
,300
,353
,395
,288
,347
,395
,384
,276
,370
,411
,341
,288
2026 06 24 15:01:18.437847,356
,396
,295
,323
,372
,391
,278
,367
,401
,348
,280
,362
,416
,311
2026 06 24 15:01:18.504102,314
,365
,394
,292
,369
,398
,374
,284
,361
,403
,330
,305
,372
,403
2026 06 24 15:01:18.564534,286
,345
,394
,377
,268
,359
,397
,334
,287
,365
,403
,294
,340
,389
2026 06 24 15:01:18.630031,391
,281
,370
,410
,359
,289
,372
,413
,308
,319
,378
,396
,283
,371
2026 06 24 15:01:18.692008,404
,364
,273
,357
,413
,329
,308
,369
,397
,290
,348
,394
,382
,282
2026 06 24 15:01:18.752743,373
,413
,340
,299
,367
,403
,306
,347
,390
,392
,280
,375
,412
,358
2026 06 24 15:01:18.818881,286
,366
,405
,311
,322
,378
,388
,282
,365
,406
,374
,279
,365
,410
2026 06 24 15:01:18.880013,327
,308
,366
,399
,290
,353
,388
,375
,271
,356
,403
,333
,285
,373
2026 06 24 15:01:18.945697,401
,295
,328
,376
,390
,277
,370
,418
,362
,285
,371
,415
,317
,324
2026 06 24 15:01:19.006919,376
,391
,272
,360
,396
,362
,270
,364
,411
,318
,294
,382
,411
,292
2026 06 24 15:01:19.068188,360
,394
,377
,277
,366
,404
,335
,293
,368
,401
,295
,336
,390
,385
2026 06 24 15:01:19.134818,271
,369
,403
,350
,283
,367
,411
,308
,323
,380
,393
,279
,363
,398
2026 06 24 15:01:19.195745,363
,275
,359
,401
,317
,309
,374
,399
,283
,355
,396
,369
,265
,358
2026 06 24 15:01:19.260604,402
,337
,301
,374
,411
,305
,347
,396
,396
,274
,366
,407
,352
,289
2026 06 24 15:01:19.322262,376
,411
,309
,324
,380
,390
,285
,375
,403
,362
,268
,362
,415
,322
2026 06 24 15:01:19.385090,318
,385
,397
,279
,361
,398
,377
,270
,367
,413
,330
,300
,381
,405
2026 06 24 15:01:19.449618,300
,347
,389
,384
,269
,359
,409
,355
,299
,377
,415
,311
,330
,390
2026 06 24 15:01:19.510522,395
,276
,367
,400
,360
,281
,367
,403
,311
,316
,373
,397
,282
,364
2026 06 24 15:01:19.575925,401
,367
,266
,365
,403
,326
,307
,384
,406
,288
,347
,388
,381
,271
2026 06 24 15:01:19.638244,370
,407
,350
,291
,370
,411
,306
,327
,374
,389
,276
,367
,397
,358
2026 06 24 15:01:19.698579,284
