time,mV

2026 05 24 12:32:05.935523,352
,354
,350
,343
,353
,363
,353
,341
,343
,352
,347
,343
,351
,361
2026 05 24 12:32:06.000205,350
,353
,355
,341
,340
,351
,358
,347
,341
,352
,352
,343
,352
,365
2026 05 24 12:32:06.062479,351
,340
,354
,365
,355
,344
,367
,369
,351
,348
,360
,359
,352
,361
2026 05 24 12:32:06.126955,366
,346
,346
,364
,369
,350
,350
,362
,361
,355
,360
,364
,355
,345
2026 05 24 12:32:06.189511,357
,362
,349
,341
,361
,364
,349
,353
,358
,348
,336
,349
,364
,340
2026 05 24 12:32:06.250603,341
,356
,356
,344
,354
,362
,358
,343
,360
,358
,342
,343
,359
,368
2026 05 24 12:32:06.316243,341
,348
,368
,361
,346
,357
,361
,354
,348
,353
,363
,346
,340
,350
2026 05 24 12:32:06.377919,360
,347
,358
,364
,358
,351
,355
,365
,352
,345
,359
,359
,343
,348
2026 05 24 12:32:06.443393,357
,354
,339
,357
,367
,349
,344
,360
,358
,342
,347
,353
,346
,338
2026 05 24 12:32:06.503934,349
,361
,353
,339
,355
,355
,341
,348
,361
,363
,342
,351
,361
,348
2026 05 24 12:32:06.565419,343
,350
,356
,356
,347
,354
,363
,355
,363
,367
,363
,352
,359
,373
2026 05 24 12:32:06.631107,358
,342
,359
,372
,354
,357
,364
,368
,349
,361
,368
,362
,341
,353
2026 05 24 12:32:06.693155,371
,355
,351
,367
,365
,357
,353
,361
,363
,346
,359
,368
,354
,347
2026 05 24 12:32:06.758571,359
,363
,350
,349
,360
,360
,347
,356
,363
,356
,349
,360
,366
,352
2026 05 24 12:32:06.820446,351
,360
,361
,348
,354
,364
,350
,344
,362
,363
,352
,348
,359
,360
2026 05 24 12:32:06.881603,347
,355
,363
,358
,350
,363
,366
,341
,344
,362
,366
,350
,350
,365
2026 05 24 12:32:06.946602,360
,344
,356
,369
,359
,348
,363
,356
,351
,343
,355
,352
,345
,356
2026 05 24 12:32:07.008736,363
,348
,349
,361
,365
,348
,340
,350
,357
,339
,356
,360
,357
,350
2026 05 24 12:32:07.074199,355
,372
,358
,358
,366
,371
,351
,358
,366
,362
,348
,354
,364
,351
2026 05 24 12:32:07.135747,348
,355
,361
,346
,348
,358
,354
,341
,353
,364
,356
,351
,359
,363
2026 05 24 12:32:07.196799,354
,348
,361
,359
,345
,356
,365
,355
,350
,357
,365
,352
,349
,358
2026 05 24 12:32:07.261793,362
,351
,351
,359
,357
,347
,356
,365
,347
,339
,356
,365
,356
,350
2026 05 24 12:32:07.323538,356
,360
,348
,360
,364
,354
,345
,355
,362
,350
,351
,356
,359
,349
2026 05 24 12:32:07.389556,353
,360
,357
,344
,356
,363
,347
,346
,359
,369
,350
,349
,359
,357
2026 05 24 12:32:07.451162,346
,348
,355
,350
,341
,353
,364
,349
,347
,358
,360
,348
,345
,360
2026 05 24 12:32:07.511243,352
,344
,349
,358
,345
,347
,352
,357
,335
,346
,354
,350
,344
,350
2026 05 24 12:32:07.577679,359
,341
,339
,352
,356
,346
,349
,358
,343
,335
,347
,357
,348
,335
2026 05 24 12:32:07.638925,349
,354
,340
,340
,354
,346
,336
,344
,353
,346
,326
,338
,359
,351
2026 05 24 12:32:07.704469,344
,344
,352
,345
,338
,346
,346
,333
,348
,357
,341
,344
,351
,354
2026 05 24 12:32:07.766244,337
,330
,327
,346
,343
,352
,360
,349
,331
,343
,320
,341
,352
,345
2026 05 24 12:32:07.827669,341
,321
,320
,324
,346
,338
,346
,342
,319
,322
,349
,355
,335
,330
2026 05 24 12:32:07.893263,328
,330
,328
,341
,347
,336
,327
,329
,327
,324
,328
,335
,330
,320
2026 05 24 12:32:07.953995,344
,349
,329
,324
,332
,344
,330
,326
,333
,330
,316
,323
,338
,331
2026 05 24 12:32:08.019656,316
,330
,332
,330
,320
,340
,344
,322
,327
,344
,339
,327
,334
,346
2026 05 24 12:32:08.081835,335
,330
,339
,344
,329
,327
,339
,343
,342
,346
,344
,335
,333
,340
2026 05 24 12:32:08.142631,356
,339
,343
,358
,357
,345
,349
,357
,356
,342
,350
,367
,355
,348
2026 05 24 12:32:08.208775,358
,367
,346
,348
,350
,359
,352
,366
,362
,353
,351
,365
,372
,355
2026 05 24 12:32:08.269426,357
,366
,366
,354
,357
,367
,359
,348
,359
,362
,356
,351
,366
,367
2026 05 24 12:32:08.330937,349
,367
,379
,367
,352
,363
,370
,361
,356
,366
,373
,353
,356
,368
2026 05 24 12:32:08.396707,364
,350
,360
,371
,357
,357
,362
,367
,359
,349
,359
,355
,351
,363
2026 05 24 12:32:08.457868,375
,364
,354
,364
,371
,357
,354
,366
,359
,352
,356
,362
,357
,345
2026 05 24 12:32:08.524117,359
,365
,354
,350
,355
,363
,350
,356
,366
,361
,348
,356
,364
,361
2026 05 24 12:32:08.585747,352
,361
,361
,354
,344
,358
,361
,346
,350
,358
,362
,348
,360
,363
2026 05 24 12:32:08.646782,353
,345
,351
,352
,347
,354
,372
,361
,346
,356
,365
,352
,341
,359
2026 05 24 12:32:08.712658,365
,343
,345
,351
,359
,355
,352
,358
,353
,343
,357
,361
,350
,361
2026 05 24 12:32:08.773381,358
,354
,352
,363
,369
,358
,346
,353
,368
,351
,345
,352
,358
,345
2026 05 24 12:32:08.838592,350
,359
,351
,343
,357
,361
,352
,344
,355
,361
,349
,342
,364
,356
2026 05 24 12:32:08.901104,342
,351
,364
,351
,341
,351
,359
,346
,344
,359
,357
,340
,352
,357
2026 05 24 12:32:08.961825,353
,343
,353
,359
,342
,340
,364
,365
,350
,354
,358
,352
,337
,352
2026 05 24 12:32:09.027960,352
,342
,350
,355
,362
,344
,348
,356
,360
,345
,350
,358
,348
,339
2026 05 24 12:32:09.088721,350
,363
,344
,349
,360
,349
,343
,343
,355
,353
,345
,359
,365
,350
2026 05 24 12:32:09.154014,347
,355
,354
,340
,347
,349
,345
,339
,351
,358
,344
,347
,353
,354
2026 05 24 12:32:09.216261,340
,345
,356
,350
,331
,346
,357
,350
,343
,356
,356
,344
,335
,353
2026 05 24 12:32:09.277176,360
,347
,348
,355
,350
,336
,345
,353
,354
,347
,357
,362
,344
,352
2026 05 24 12:32:09.343378,354
,352
,337
,342
,361
,345
,344
,353
,358
,344
,347
,352
,355
,343
2026 05 24 12:32:09.404228,358
,365
,350
,341
,350
,359
,344
,345
,360
,355
,341
,351
,356
,352
2026 05 24 12:32:09.469491,337
,352
,364
,351
,342
,347
,353
,344
,349
,356
,352
,336
,350
,359
2026 05 24 12:32:09.531367,349
,341
,352
,363
,347
,344
,357
,352
,340
,348
,362
,344
,340
,351
2026 05 24 12:32:09.593133,361
,346
,340
,358
,356
,349
,351
,358
,350
,339
,354
,359
,341
,339
2026 05 24 12:32:09.658675,352
,354
,343
,352
,354
,343
,339
,347
,360
,350
,341
,353
,360
,348
2026 05 24 12:32:09.719767,349
,352
,351
,340
,349
,355
,352
,339
,347
,358
,340
,341
,351
,351
2026 05 24 12:32:09.785585,345
,352
,357
,354
,339
,354
,359
,349
,340
,351
,358
,341
,343
,353
2026 05 24 12:32:09.846279,348
,341
,355
,362
,343
,341
,346
,352
,346
,342
,351
,346
,342
,347
2026 05 24 12:32:09.907920,357
,338
,337
,358
,362
,343
,348
,356
,354
,340
,344
,356
,346
,342
2026 05 24 12:32:09.973760,354
,364
,348
,333
,347
,356
,340
,343
,353
,354
,347
,354
,355
,343
2026 05 24 12:32:10.035341,337
,348
,363
,341
,340
,351
,348
,326
,347
,353
,344
,330
,344
,356
2026 05 24 12:32:10.101080,344
,342
,348
,356
,332
,343
,356
,347
,342
,343
,355
,343
,342
,350
2026 05 24 12:32:10.162626,356
,342
,343
,350
,348
,335
,345
,355
,341
,340
,346
,355
,347
,345
2026 05 24 12:32:10.224023,352
,346
,339
,351
,354
,344
,334
,347
,360
,343
,342
,353
,350
,341
2026 05 24 12:32:10.289479,340
,352
,351
,340
,353
,371
,354
,342
,357
,359
,337
,335
,352
,353
2026 05 24 12:32:10.351062,335
,352
,358
,348
,338
,354
,361
,346
,341
,356
,352
,340
,351
,356
2026 05 24 12:32:10.415699,354
,341
,351
,369
,346
,341
,357
,360
,336
,351
,356
,344
,340
,344
2026 05 24 12:32:10.477984,352
,342
,332
,345
,356
,337
,343
,355
,348
,333
,342
,355
,343
,344
2026 05 24 12:32:10.539378,354
,362
,349
,342
,349
,348
,336
,342
,356
,348
,340
,354
,362
,342
2026 05 24 12:32:10.604809,334
,344
,357
,339
,339
,340
,349
,348
,356
,355
,342
,339
,350
,357
2026 05 24 12:32:10.665555,340
,343
,357
,349
,333
,344
,357
,351
,346
,358
,357
,344
,335
,348
2026 05 24 12:32:10.731014,347
,342
,350
,358
,348
,333
,356
,353
,337
,339
,354
,354
,340
,349
2026 05 24 12:32:10.793562,352
,348
,342
,348
,355
,345
,334
,348
,352
,335
,343
,360
,347
,339
2026 05 24 12:32:10.854229,343
,354
,347
,341
,352
,362
,345
,340
,351
,350
,339
,348
,359
,352
