time,mV

2026 05 20 17:40:31.147076,366
,354
,348
,358
,355
,353
,356
,354
,346
,354
,367
,361
,357
,357
2026 05 20 17:40:31.203175,367
,355
,346
,351
,353
,352
,338
,339
,345
,334
,332
,328
,337
,337
2026 05 20 17:40:31.268540,334
,337
,339
,311
,331
,347
,331
,339
,352
,335
,324
,333
,342
,330
2026 05 20 17:40:31.330221,326
,327
,326
,319
,307
,320
,320
,307
,317
,326
,324
,315
,326
,335
2026 05 20 17:40:31.391395,326
,331
,341
,333
,320
,327
,337
,338
,323
,322
,338
,332
,329
,326
2026 05 20 17:40:31.456557,339
,334
,325
,330
,316
,316
,334
,338
,339
,323
,341
,323
,328
,355
2026 05 20 17:40:31.518778,333
,324
,325
,336
,332
,331
,321
,341
,339
,337
,347
,344
,349
,342
2026 05 20 17:40:31.584416,346
,344
,348
,343
,338
,342
,340
,323
,326
,338
,335
,329
,337
,340
2026 05 20 17:40:31.645612,327
,337
,348
,343
,336
,340
,349
,343
,336
,346
,347
,344
,346
,354
2026 05 20 17:40:31.707131,355
,344
,347
,351
,342
,336
,342
,337
,339
,347
,349
,354
,354
,367
2026 05 20 17:40:31.772967,368
,361
,366
,364
,373
,365
,365
,360
,356
,349
,352
,349
,344
,342
2026 05 20 17:40:31.834618,348
,357
,347
,353
,360
,355
,352
,354
,355
,367
,361
,363
,377
,367
2026 05 20 17:40:31.899789,359
,369
,369
,362
,359
,362
,359
,354
,352
,365
,361
,358
,360
,367
2026 05 20 17:40:31.961362,360
,363
,365
,370
,360
,368
,367
,364
,350
,359
,361
,354
,354
,358
2026 05 20 17:40:32.022861,365
,363
,363
,371
,371
,364
,369
,375
,370
,364
,376
,373
,356
,358
2026 05 20 17:40:32.088520,365
,364
,350
,348
,351
,349
,341
,351
,354
,355
,359
,364
,367
,358
2026 05 20 17:40:32.150354,366
,369
,361
,352
,359
,363
,350
,341
,348
,348
,333
,334
,348
,351
2026 05 20 17:40:32.210580,346
,354
,362
,358
,349
,367
,365
,349
,355
,363
,351
,346
,342
,344
2026 05 20 17:40:32.276736,344
,336
,339
,339
,340
,333
,344
,355
,355
,365
,370
,360
,351
,359
2026 05 20 17:40:32.338239,370
,366
,350
,354
,342
,338
,337
,342
,345
,334
,339
,353
,351
,347
2026 05 20 17:40:32.403207,365
,362
,358
,357
,366
,365
,363
,367
,374
,370
,357
,370
,357
,353
2026 05 20 17:40:32.465579,351
,350
,346
,330
,326
,333
,341
,348
,329
,344
,345
,342
,359
,358
2026 05 20 17:40:32.526617,340
,342
,351
,328
,337
,374
,348
,342
,339
,352
,353
,331
,342
,352
2026 05 20 17:40:32.591506,361
,345
,344
,360
,340
,337
,347
,353
,353
,347
,361
,364
,352
,344
2026 05 20 17:40:32.653405,356
,352
,348
,354
,350
,339
,355
,363
,370
,358
,353
,363
,362
,351
2026 05 20 17:40:32.718776,359
,366
,363
,353
,359
,359
,353
,344
,352
,348
,338
,339
,345
,334
2026 05 20 17:40:32.780805,327
,336
,356
,346
,344
,348
,358
,345
,341
,354
,353
,341
,349
,357
2026 05 20 17:40:32.841449,352
,347
,352
,354
,344
,346
,353
,346
,337
,346
,354
,355
,340
,355
2026 05 20 17:40:32.907777,355
,347
,342
,355
,352
,345
,349
,348
,351
,337
,337
,342
,341
,343
2026 05 20 17:40:32.969705,347
,346
,342
,352
,359
,352
,340
,352
,353
,346
,346
,350
,346
,341
2026 05 20 17:40:33.034333,346
,355
,345
,336
,346
,355
,349
,348
,357
,360
,350
,350
,357
,354
2026 05 20 17:40:33.095165,352
,360
,360
,350
,346
,351
,354
,342
,348
,355
,356
,348
,352
,357
2026 05 20 17:40:33.157448,350
,341
,348
,356
,351
,349
,359
,357
,348
,346
,359
,352
,350
,348
2026 05 20 17:40:33.222616,361
,358
,345
,353
,364
,355
,366
,359
,355
,353
,360
,366
,353
,352
2026 05 20 17:40:33.284049,356
,362
,363
,356
,363
,365
,364
,359
,365
,360
,342
,355
,359
,348
2026 05 20 17:40:33.349757,342
,346
,346
,345
,337
,352
,350
,341
,348
,364
,348
,341
,350
,350
2026 05 20 17:40:33.411333,339
,336
,342
,341
,334
,339
,349
,347
,335
,341
,348
,338
,344
,350
2026 05 20 17:40:33.472367,345
,338
,336
,350
,348
,333
,338
,341
,329
,326
,331
,327
,324
,326
2026 05 20 17:40:33.537453,336
,336
,327
,337
,332
,339
,342
,336
,347
,346
,346
,356
,354
,340
2026 05 20 17:40:33.599012,358
,365
,359
,358
,365
,360
,351
,354
,369
,369
,333
,352
,367
,361
2026 05 20 17:40:33.665029,347
,350
,358
,361
,358
,360
,375
,368
,363
,376
,376
,358
,380
,380
2026 05 20 17:40:33.726708,363
,373
,388
,373
,375
,365
,365
,379
,349
,338
,361
,348
,359
,375
2026 05 20 17:40:33.787988,374
,360
,360
,381
,357
,376
,372
,398
,339
,340
,339
,363
,349
,341
2026 05 20 17:40:33.853613,371
,373
,358
,361
,354
,368
,336
,354
,353
,361
,351
,363
,342
,362
2026 05 20 17:40:33.914342,330
,360
,354
,345
,349
,357
,319
,329
,358
,325
,339
,341
,336
,326
2026 05 20 17:40:33.981244,352
,373
,366
,323
,356
,383
,319
,338
,345
,333
,352
,331
,333
,346
2026 05 20 17:40:34.042737,358
,323
,333
,340
,350
,346
,344
,347
,352
,331
,343
,338
,330
,342
2026 05 20 17:40:34.102593,347
,327
,325
,341
,347
,338
,337
,352
,342
,332
,341
,348
,349
,338
2026 05 20 17:40:34.169268,342
,344
,342
,347
,352
,352
,347
,347
,356
,351
,342
,348
,352
,349
2026 05 20 17:40:34.230069,349
,359
,361
,357
,355
,361
,355
,349
,351
,354
,347
,336
,342
,340
2026 05 20 17:40:34.295216,343
,339
,348
,349
,334
,342
,355
,349
,347
,347
,355
,345
,339
,356
2026 05 20 17:40:34.357817,358
,350
,350
,358
,357
,343
,350
,358
,351
,346
,354
,352
,343
,345
2026 05 20 17:40:34.419058,352
,349
,346
,344
,354
,355
,346
,365
,351
,348
,356
,358
,361
,349
2026 05 20 17:40:34.484386,353
,361
,350
,347
,351
,356
,353
,350
,356
,357
,348
,348
,356
,358
2026 05 20 17:40:34.545432,348
,352
,354
,345
,344
,352
,351
,345
,345
,350
,342
,340
,343
,350
2026 05 20 17:40:34.611295,339
,341
,348
,357
,342
,340
,348
,349
,336
,340
,345
,341
,330
,347
2026 05 20 17:40:34.672858,350
,343
,344
,351
,359
,346
,350
,349
,347
,344
,353
,364
,357
,349
2026 05 20 17:40:34.734281,361
,356
,344
,346
,356
,352
,338
,345
,352
,353
,348
,363
,358
,362
2026 05 20 17:40:34.799888,360
,366
,354
,343
,336
,348
,351
,349
,349
,353
,347
,346
,355
,350
2026 05 20 17:40:34.861316,343
,344
,354
,344
,340
,340
,362
,336
,344
,348
,348
,337
,343
,355
2026 05 20 17:40:34.926630,357
,336
,339
,353
,348
,342
,340
,351
,346
,343
,350
,347
,339
,339
2026 05 20 17:40:34.987689,351
,346
,338
,349
,356
,347
,354
,361
,358
,349
,345
,350
,359
,352
2026 05 20 17:40:35.048964,357
,359
,358
,353
,357
,357
,353
,358
,372
,366
,357
,364
,364
,363
2026 05 20 17:40:35.115035,360
,357
,361
,362
,359
,370
,371
,353
,356
,362
,362
,352
,359
,363
2026 05 20 17:40:35.177212,357
,356
,370
,361
,353
,356
,362
,370
,342
,355
,364
,357
,344
,352
2026 05 20 17:40:35.242017,359
,349
,354
,361
,367
,353
,366
,368
,353
,350
,356
,361
,353
,344
2026 05 20 17:40:35.303596,357
,356
,346
,345
,353
,343
,345
,354
,357
,356
,351
,358
,357
,351
2026 05 20 17:40:35.364915,351
,359
,357
,353
,360
,368
,359
,358
,369
,370
,362
,363
,371
,363
2026 05 20 17:40:35.430648,356
,359
,361
,351
,347
,360
,361
,351
,347
,351
,350
,344
,349
,356
2026 05 20 17:40:35.492065,352
,345
,352
,359
,355
,353
,359
,359
,354
,356
,368
,362
,361
,365
2026 05 20 17:40:35.557418,361
,354
,358
,361
,363
,352
,350
,358
,353
,347
,353
,363
,358
,350
2026 05 20 17:40:35.618607,363
,364
,356
,362
,369
,368
,356
,354
,358
,360
,354
,360
,353
,341
2026 05 20 17:40:35.680098,335
,343
,347
,335
,343
,350
,352
,350
,357
,365
,360
,356
,362
,361
2026 05 20 17:40:35.745535,350
,353
,367
,355
,341
,348
,352
,347
,345
,348
,357
,349
,346
,359
2026 05 20 17:40:35.807512,354
,344
,346
,351
,348
,343
,347
,348
,349
,349
,356
,355
,346
,350
2026 05 20 17:40:35.868075,366
,358
,353
,359
,368
,356
,343
,350
,347
,347
,360
,346
,349
,344
2026 05 20 17:40:35.934322,355
,353
,337
,348
,351
,353
,348
,352
,355
,359
,346
,345
,350
,353
2026 05 20 17:40:35.995040,351
,349
,354
,351
,352
,351
,354
,343
,364
,361
,352
,345
,347
,352
2026 05 20 17:40:36.061489,346
,346
,348
,351
,341
,343
,350
,341
,344
,355
,363
,352
,346
,360
2026 05 20 17:40:36.123032,359
,354
,353
,362
,357
,347
,351
,358
,355
,352
,360
,358
,352
,352
2026 05 20 17:40:36.184064,361
,363
,350
,347
,354
,352
,345
,353
,350
,342
,348
,346
,349
,353
2026 05 20 17:40:36.250772,354
,360
,350
,347
,352
,356
,349
,340
,347
,355
,344
,350
,353
,358
2026 05 20 17:40:36.311435,346
,351
,355
,348
,339
,346
,351
,343
,336
,344
,343
,334
,338
,350
2026 05 20 17:40:36.376740,347
,346
,345
,355
,347
,337
,352
,347
,340
,341
,351
,346
,347
,351
2026 05 20 17:40:36.438265,351
,351
,343
,351
,360
,350
,349
,356
,352
,347
,350
,360
,354
,350
2026 05 20 17:40:36.499641,352
,351
,347
,352
,360
,355
,347
,346
,356
,348
,346
,350
,352
,349
2026 05 20 17:40:36.565215,340
,342
,344
,333
,331
,339
,343
,327
,327
,345
,346
,340
,346
,352
2026 05 20 17:40:36.626512,347
,335
,352
,360
,339
,339
,359
,344
,330
,341
,342
,346
,340
,351
2026 05 20 17:40:36.692290,345
,337
,346
,352
,348
,340
,341
,355
,352
,349
,359
,355
,357
,341
2026 05 20 17:40:36.753474,359
,367
,340
,358
,354
,358
,359
,366
,357
,348
,350
,363
,356
,347
2026 05 20 17:40:36.815810,342
,343
,348
,354
,350
,355
,351
,339
,353
,356
,346
,348
,367
,368
2026 05 20 17:40:36.880578,358
,359
,358
,352
,345
,366
,366
,350
,356
,372
,365
,357
,360
,360
2026 05 20 17:40:36.941263,356
,349
,359
,357
,354
,350
,361
,354
,348
,358
,371
,365
,356
,353
2026 05 20 17:40:37.007399,363
,364
,357
,368
,359
,350
,352
,358
,351
,346
,349
,354
,347
,342
2026 05 20 17:40:37.068535,349
,352
,344
,342
,347
,340
,338
,347
,353
,353
,349
,352
,358
,348
2026 05 20 17:40:37.130452,343
,375
,356
,342
,349
,360
,359
,345
,342
,346
,352
,350
,352
,360
2026 05 20 17:40:37.196133,350
,350
,363
,341
,344
,371
,352
,343
,349
,344
,356
,346
,332
,361
2026 05 20 17:40:37.257510,371
,339
,343
,352
,368
,339
,363
,337
,360
,340
,345
,340
,326
,326
2026 05 20 17:40:37.327093,340
,340
,326
,344
,335
,334
,339
,331
,335
,330
,329
,333
,335
,324
2026 05 20 17:40:37.383404,334
,345
,340
,331
,347
,353
,346
,346
,355
