time,mV

2026 05 21 14:42:39.882780,363
,371
,360
,351
,348
,369
,343
,344
,371
,368
,345
,350
,361
,348
2026 05 21 14:42:39.951315,351
,356
,360
,345
,340
,358
,354
,337
,352
,371
,358
,351
,357
,358
2026 05 21 14:42:40.008433,334
,347
,363
,356
,343
,348
,362
,349
,347
,356
,360
,343
,333
,353
2026 05 21 14:42:40.069745,364
,346
,345
,351
,359
,343
,344
,352
,342
,341
,351
,355
,342
,340
2026 05 21 14:42:40.134690,362
,352
,342
,336
,367
,365
,353
,360
,343
,346
,358
,360
,361
,347
2026 05 21 14:42:40.196933,355
,360
,345
,341
,355
,356
,352
,335
,351
,357
,352
,354
,363
,353
2026 05 21 14:42:40.261734,345
,354
,370
,356
,341
,356
,369
,355
,353
,363
,358
,339
,365
,372
2026 05 21 14:42:40.323185,367
,352
,362
,360
,348
,347
,356
,360
,352
,351
,359
,352
,343
,333
2026 05 21 14:42:40.385360,356
,342
,352
,360
,356
,344
,355
,373
,357
,350
,355
,364
,358
,343
2026 05 21 14:42:40.451069,349
,362
,346
,343
,353
,339
,341
,348
,348
,355
,353
,351
,356
,346
2026 05 21 14:42:40.512465,336
,352
,357
,338
,355
,365
,360
,347
,348
,370
,351
,337
,351
,364
2026 05 21 14:42:40.577103,346
,342
,359
,345
,330
,344
,366
,347
,349
,347
,364
,356
,366
,362
2026 05 21 14:42:40.639577,354
,334
,356
,364
,351
,332
,349
,371
,337
,344
,371
,358
,335
,342
2026 05 21 14:42:40.700521,363
,362
,344
,360
,364
,360
,347
,360
,361
,338
,344
,364
,356
,346
2026 05 21 14:42:40.766471,366
,371
,357
,348
,349
,354
,342
,347
,362
,353
,347
,354
,370
,349
2026 05 21 14:42:40.827764,349
,351
,365
,342
,346
,363
,347
,331
,356
,352
,345
,339
,341
,351
2026 05 21 14:42:40.893329,354
,354
,365
,353
,346
,363
,368
,347
,330
,344
,358
,344
,336
,352
2026 05 21 14:42:40.954956,353
,340
,337
,360
,334
,325
,339
,371
,356
,341
,355
,368
,346
,349
2026 05 21 14:42:41.016535,360
,348
,352
,348
,362
,346
,338
,341
,350
,353
,354
,366
,368
,348
2026 05 21 14:42:41.081838,347
,364
,356
,359
,363
,365
,356
,358
,362
,361
,343
,355
,361
,368
2026 05 21 14:42:41.144148,353
,354
,378
,368
,359
,366
,365
,357
,348
,364
,358
,351
,354
,370
2026 05 21 14:42:41.208225,351
,331
,352
,369
,354
,355
,349
,362
,353
,363
,368
,351
,335
,348
2026 05 21 14:42:41.270347,360
,356
,345
,356
,363
,357
,355
,359
,346
,339
,352
,360
,341
,323
2026 05 21 14:42:41.330855,341
,364
,350
,352
,355
,355
,346
,350
,371
,361
,345
,343
,347
,349
2026 05 21 14:42:41.396931,347
,348
,357
,340
,344
,352
,344
,343
,352
,360
,345
,344
,355
,362
2026 05 21 14:42:41.458178,337
,352
,370
,355
,341
,336
,344
,350
,341
,349
,366
,359
,363
,364
2026 05 21 14:42:41.523919,352
,334
,332
,358
,352
,335
,348
,351
,343
,347
,354
,349
,342
,346
2026 05 21 14:42:41.585646,368
,356
,337
,336
,368
,352
,346
,354
,346
,339
,356
,361
,347
,332
2026 05 21 14:42:41.646223,343
,361
,359
,345
,359
,362
,339
,340
,366
,368
,351
,356
,359
,348
2026 05 21 14:42:41.711975,339
,353
,363
,359
,359
,374
,363
,339
,343
,363
,361
,351
,364
,368
2026 05 21 14:42:41.773905,358
,344
,359
,355
,335
,341
,354
,355
,346
,352
,356
,336
,346
,364
2026 05 21 14:42:41.839494,359
,346
,341
,353
,355
,342
,350
,371
,354
,347
,353
,353
,344
,351
2026 05 21 14:42:41.901022,368
,363
,329
,348
,374
,350
,342
,349
,356
,350
,350
,354
,356
,344
2026 05 21 14:42:41.962316,341
,353
,352
,333
,338
,361
,347
,333
,349
,349
,339
,343
,353
,352
2026 05 21 14:42:42.027170,334
,348
,362
,342
,339
,347
,355
,344
,339
,347
,353
,338
,350
,358
2026 05 21 14:42:42.088897,337
,340
,368
,375
,355
,344
,348
,352
,346
,360
,379
,357
,338
,335
2026 05 21 14:42:42.154492,344
,353
,349
,341
,360
,346
,349
,368
,350
,343
,348
,368
,362
,348
2026 05 21 14:42:42.216501,356
,367
,352
,347
,356
,357
,352
,340
,353
,341
,334
,347
,366
,352
2026 05 21 14:42:42.277599,344
,360
,357
,342
,356
,357
,344
,335
,346
,365
,347
,357
,360
,362
2026 05 21 14:42:42.343303,337
,339
,367
,364
,350
,347
,362
,350
,344
,356
,365
,344
,343
,358
2026 05 21 14:42:42.404941,348
,335
,356
,364
,356
,336
,347
,365
,356
,344
,355
,366
,345
,351
2026 05 21 14:42:42.465896,359
,344
,334
,344
,366
,354
,340
,340
,347
,346
,349
,359
,357
,323
2026 05 21 14:42:42.531928,343
,366
,366
,352
,360
,368
,349
,345
,353
,349
,341
,349
,357
,349
2026 05 21 14:42:42.593225,336
,348
,364
,355
,342
,352
,354
,344
,343
,361
,355
,335
,347
,360
2026 05 21 14:42:42.657916,353
,339
,354
