time,mV

2026 05 21 13:13:43.685284,352
,350
,352
,353
,357
,353
,349
,344
,348
,347
,358
,352
,355
,352
2026 05 21 13:13:43.750450,357
,354
,345
,341
,347
,354
,354
,350
,345
,343
,345
,349
,347
,350
2026 05 21 13:13:43.812596,343
,354
,354
,354
,358
,358
,353
,349
,351
,352
,355
,354
,353
,354
2026 05 21 13:13:43.873255,356
,353
,348
,357
,353
,349
,353
,350
,347
,355
,349
,336
,359
,366
2026 05 21 13:13:43.938839,361
,353
,364
,363
,355
,353
,355
,355
,352
,347
,344
,351
,351
,352
2026 05 21 13:13:43.999984,347
,350
,348
,344
,344
,344
,342
,347
,351
,346
,347
,352
,361
,358
2026 05 21 13:13:44.065355,353
,357
,350
,350
,350
,354
,350
,353
,352
,353
,353
,350
,351
,351
2026 05 21 13:13:44.127679,347
,347
,351
,346
,349
,348
,356
,360
,352
,356
,374
,368
,367
,353
2026 05 21 13:13:44.188291,352
,352
,344
,355
,352
,354
,355
,353
,356
,354
,354
,350
,358
,361
2026 05 21 13:13:44.253999,353
,342
,341
,363
,355
,351
,348
,349
,343
,345
,345
,355
,352
,345
2026 05 21 13:13:44.315914,340
,348
,349
,343
,344
,344
,345
,350
,348
,349
,341
,340
,351
,348
2026 05 21 13:13:44.380618,344
,349
,359
,355
,357
,347
,349
,345
,348
,352
,349
,346
,347
,350
2026 05 21 13:13:44.443036,350
,352
,350
,351
,347
,348
,348
,350
,350
,350
,351
,349
,356
,347
2026 05 21 13:13:44.504521,354
,356
,354
,354
,356
,358
,365
,361
,364
,361
,356
,358
,356
,355
2026 05 21 13:13:44.569881,352
,352
,351
,350
,355
,352
,355
,353
,353
,353
,355
,357
,354
,359
2026 05 21 13:13:44.631119,354
,361
,360
,348
,352
,356
,356
,359
,355
,353
,355
,358
,353
,355
2026 05 21 13:13:44.696234,348
,345
,352
,359
,350
,353
,354
,355
,369
,366
,362
,358
,356
,357
2026 05 21 13:13:44.758180,367
,363
,362
,362
,352
,351
,351
,351
,352
,350
,353
,348
,347
,351
2026 05 21 13:13:44.819782,348
,342
,346
,352
,352
,356
,359
,361
,365
,365
,360
,358
,353
,349
2026 05 21 13:13:44.885433,346
,350
,349
,351
,349
,348
,344
,351
,355
,349
,349
,352
,361
,352
2026 05 21 13:13:44.946831,351
,344
,348
,350
,359
,366
,361
,354
,350
,355
,353
,347
,346
,348
2026 05 21 13:13:45.012132,350
,350
,353
,346
,351
,350
,353
,349
,351
,348
,348
,338
,345
,356
2026 05 21 13:13:45.073762,359
,355
,350
,350
,352
,355
,346
,348
,345
,344
,343
,344
,345
,349
2026 05 21 13:13:45.134808,352
,346
,343
,348
,356
,351
,359
,364
,356
,356
,357
,372
,365
,356
2026 05 21 13:13:45.200778,346
,349
,356
,349
,353
,360
,354
,351
,358
,359
,346
,345
,353
,354
2026 05 21 13:13:45.262363,358
,362
,356
,360
,370
,364
,362
,354
,354
,356
,363
,361
,359
,361
2026 05 21 13:13:45.327173,357
,351
,345
,347
,351
,355
,352
,353
,347
,343
,350
,349
,351
,348
2026 05 21 13:13:45.389386,345
,355
,351
,354
,353
,350
,348
,354
,350
,354
,351
,358
,358
,349
2026 05 21 13:13:45.450345,345
,344
,346
,348
,355
,353
,353
,353
,356
,353
,352
,358
,352
,348
2026 05 21 13:13:45.516478,360
,350
,351
,353
,352
,359
,350
,347
,350
,348
,351
,352
,357
,349
2026 05 21 13:13:45.577719,351
,353
,358
,351
,351
,349
,360
,355
,348
,357
,359
,356
,357
,360
2026 05 21 13:13:45.643055,368
,365
,358
,353
,346
,346
,357
,359
,359
,361
,365
,353
,346
,351
2026 05 21 13:13:45.703923,352
,351
,345
,348
,345
,356
,349
,346
,346
,345
,356
,356
,354
,353
2026 05 21 13:13:45.766135,355
,348
,340
,350
,354
,355
,358
,355
,351
,358
,355
,354
,358
,349
2026 05 21 13:13:45.831656,354
,354
,361
,355
,353
,355
,362
,368
,363
,352
,355
,343
,350
,354
2026 05 21 13:13:45.893018,348
,345
,351
,351
,347
,343
,346
,352
,347
,347
,354
,347
,351
,349
2026 05 21 13:13:45.954338,347
,353
,352
,359
,364
,367
,351
,343
,347
,346
,351
,349
,351
,348
2026 05 21 13:13:46.020022,355
,354
,346
,348
,354
,353
,346
,350
,350
,352
,360
,359
,354
,362
2026 05 21 13:13:46.081281,356
,354
,351
,345
,341
,346
,338
,346
,362
,354
,343
,339
,347
,352
2026 05 21 13:13:46.146888,353
,355
,367
,363
,355
,353
,352
,350
,346
,352
,352
,348
,346
,355
2026 05 21 13:13:46.208008,351
,349
,352
,360
,371
,373
,350
,338
,344
,344
,355
,355
,355
,352
2026 05 21 13:13:46.269573,358
,354
,351
,345
,339
,345
,345
,342
,357
,357
,365
,366
,367
,364
2026 05 21 13:13:46.334263,356
,348
,356
,355
,354
,352
,351
,336
,342
,361
,355
,358
,352
,355
2026 05 21 13:13:46.396753,355
,353
,349
,358
,357
,369
,360
,355
,353
,362
,361
,341
,354
,364
2026 05 21 13:13:46.462359,363
,356
,345
,360
,357
,361
,359
,358
,355
,347
,358
,351
,355
,348
2026 05 21 13:13:46.523396,356
,350
,350
,359
,344
,350
,353
,352
,349
,346
,347
,349
,345
,346
2026 05 21 13:13:46.585385,356
,345
,349
,347
,351
,346
,339
,350
