time,mV

2026 05 13 19:14:22.782477,344
,351
,347
,343
,348
,356
,352
,350
,347
,351
,352
,346
,347
,347
2026 05 13 19:14:22.848352,344
,344
,350
,349
,352
,346
,348
,350
,350
,347
,347
,348
,347
,351
2026 05 13 19:14:22.909581,352
,345
,350
,356
,354
,348
,350
,347
,344
,351
,352
,349
,348
,350
2026 05 13 19:14:22.974857,354
,354
,352
,342
,346
,347
,353
,349
,359
,351
,347
,351
,356
,349
2026 05 13 19:14:23.037319,344
,356
,353
,349
,348
,346
,343
,343
,345
,339
,338
,347
,348
,349
2026 05 13 19:14:23.097966,337
,338
,346
,344
,351
,353
,347
,340
,338
,341
,345
,335
,341
,355
2026 05 13 19:14:23.163707,347
,353
,354
,351
,338
,335
,348
,356
,349
,348
,350
,350
,348
,348
2026 05 13 19:14:23.225681,349
,346
,339
,344
,340
,349
,346
,348
,347
,342
,339
,344
,346
,336
2026 05 13 19:14:23.291049,336
,340
,339
,332
,337
,338
,337
,331
,336
,333
,330
,324
,330
,335
2026 05 13 19:14:23.352546,333
,335
,340
,337
,335
,338
,336
,331
,332
,342
,337
,336
,335
,347
2026 05 13 19:14:23.414020,347
,342
,345
,345
,349
,345
,349
,349
,354
,357
,356
,352
,350
,354
2026 05 13 19:14:23.479509,351
,345
,345
,353
,354
,352
,351
,354
,349
,356
,358
,351
,351
,358
2026 05 13 19:14:23.540322,360
,356
,354
,347
,360
,354
,353
,356
,355
,353
,355
,356
,353
,355
2026 05 13 19:14:23.602320,350
,350
,345
,348
,345
,358
,361
,355
,364
,362
,354
,348
,347
,348
2026 05 13 19:14:23.667653,355
,350
,355
,350
,351
,355
,356
,355
,353
,352
,352
,351
,355
,358
2026 05 13 19:14:23.729116,362
,361
,366
,365
,363
,359
,365
,360
,358
,350
,352
,357
,354
,356
2026 05 13 19:14:23.794913,358
,355
,355
,356
,353
,347
,353
,362
,362
,366
,359
,355
,359
,360
2026 05 13 19:14:23.855035,360
,359
,357
,355
,362
,358
,354
,353
,357
,355
,353
,356
,361
,360
2026 05 13 19:14:23.917868,359
,364
,359
,357
,353
,358
,354
,352
,354
,356
,354
,350
,356
,355
2026 05 13 19:14:23.983337,349
,353
,358
,358
,360
,352
,358
,350
,350
,358
,360
,356
,356
,356
2026 05 13 19:14:24.044528,360
,355
,352
,357
,353
,352
,354
,353
,351
,348
,352
,352
,347
,339
2026 05 13 19:14:24.110443,355
,357
,358
,353
,358
,357
,357
,359
,358
,358
,351
,355
,352
,352
2026 05 13 19:14:24.171728,351
,355
,352
,354
,352
,353
,356
,351
,358
,350
,352
,348
,352
,354
2026 05 13 19:14:24.232546,353
,357
,357
,351
,334
,341
,369
,357
,342
,341
,343
,323
,310
,348
2026 05 13 19:14:24.298134,361
,373
,381
,371
,366
,364
,366
,361
,359
,351
,356
,353
,353
,360
2026 05 13 19:14:24.359489,359
,349
,344
,355
,357
,344
,311
,334
,350
,359
,373
,355
,367
,367
2026 05 13 19:14:24.425608,363
,364
,358
,347
,353
,348
,348
,346
,354
,339
,347
,346
,353
,346
2026 05 13 19:14:24.487153,341
,346
,348
,346
,338
,345
,341
,338
,350
,341
,349
,348
,349
,352
2026 05 13 19:14:24.547963,350
,346
,347
,341
,347
,353
,356
,347
,344
,358
,349
,353
,362
,361
2026 05 13 19:14:24.614084,349
,353
,343
,353
,356
,347
,331
,342
,354
,342
,374
,388
,360
,358
2026 05 13 19:14:24.675206,351
,340
,345
,356
,376
,372
,358
,361
,358
,363
,355
,358
,358
,356
2026 05 13 19:14:24.740340,349
,353
,349
,349
,358
,355
,349
,345
,349
,348
,341
,343
,354
,356
2026 05 13 19:14:24.802528,356
,350
,353
,362
,360
,362
,358
,356
,356
,354
,352
,359
,360
,361
2026 05 13 19:14:24.863384,356
,352
,353
,359
,355
,363
,363
,359
,355
,355
,354
,354
,353
,363
2026 05 13 19:14:24.929533,359
,354
,356
,357
,354
,354
,346
,352
,358
,357
,365
,359
,360
,352
2026 05 13 19:14:24.990137,350
,353
,357
,359
,362
,332
,340
,371
,368
,363
,358
,365
,360
,360
2026 05 13 19:14:25.056232,357
,357
,349
,353
,349
,350
,349
,359
,352
,353
,375
,359
,361
,363
2026 05 13 19:14:25.117372,368
,362
,354
,359
,354
,360
,353
,355
,354
,356
,355
,356
,348
,353
2026 05 13 19:14:25.178905,353
,354
,353
,353
,349
,347
,354
,353
,355
,353
,349
,354
,349
,355
2026 05 13 19:14:25.244632,359
,350
,346
,351
,347
,350
,346
,348
,348
,351
,348
,352
,349
,348
2026 05 13 19:14:25.306306,344
,342
,340
,338
,342
,337
,345
,338
,336
,342
,340
,335
,334
,332
2026 05 13 19:14:25.371695,326
,331
,331
,326
,328
,330
,316
,313
,319
,337
,328
,321
,326
,332
2026 05 13 19:14:25.432590,325
,329
,328
,314
,296
,328
,341
,330
,326
,328
,334
,332
,332
,333
2026 05 13 19:14:25.494711,332
,330
,330
,331
,330
,331
,334
,332
,334
,336
,344
,340
,338
,333
2026 05 13 19:14:25.560075,343
,339
,344
,347
,347
,353
,353
,353
,351
,353
,349
,353
,360
,357
2026 05 13 19:14:26.224959,366
,369
,370
,370
,376
,375
,377
,380
,387
,388
,388
,388
,392
,396
2026 05 13 19:14:26.226466,393
,394
,391
,400
,401
,398
,393
,404
,407
,412
,408
,410
,411
,413
2026 05 13 19:14:26.226466,415
,418
,420
,418
,417
,419
,424
,423
,425
,421
,426
,423
,427
,428
2026 05 13 19:14:26.226466,426
,430
,431
,435
,430
,433
,438
,439
,437
,437
,435
,428
,431
,435
2026 05 13 19:14:26.226466,440
,438
,437
,431
,434
,443
,444
,436
,444
,449
,447
,445
,438
,438
2026 05 13 19:14:26.226466,445
,447
,442
,444
,441
,443
,438
,441
,446
,448
,443
,444
,447
,440
2026 05 13 19:14:26.226466,441
,442
,443
,444
,442
,439
,443
,443
,443
,441
,444
,439
,436
,438
2026 05 13 19:14:26.226466,439
,438
,435
,434
,427
,430
,435
,434
,429
,428
,430
,421
,428
,432
2026 05 13 19:14:26.226466,433
,429
,422
,421
,420
,422
,422
,419
,427
,422
,412
,410
,415
,423
2026 05 13 19:14:26.226466,420
,421
,427
,423
,428
,428
,418
,418
,415
,416
,412
,410
,408
,416
2026 05 13 19:14:26.252305,413
,414
,415
,414
,411
,416
,415
,418
,414
,415
,408
,409
,411
,410
2026 05 13 19:14:26.317145,404
,402
,408
,403
,401
,398
,403
,402
,398
,398
,397
,396
,388
,398
2026 05 13 19:14:26.379109,395
,389
,388
,392
,385
,388
,381
,383
,381
,380
,375
,377
,387
,385
2026 05 13 19:14:26.440405,388
,379
,380
,374
,379
,378
,369
,370
,367
,367
,371
,372
,368
,357
2026 05 13 19:14:26.504872,356
,367
,369
,370
,367
,368
,363
,362
,359
,359
,359
,357
,359
,357
2026 05 13 19:14:26.567905,354
,349
,352
,355
,352
,349
,351
,343
,340
,347
,349
,349
,347
,348
2026 05 13 19:14:26.633234,348
,345
,346
,350
,346
,339
,345
,335
,335
,335
,341
,345
,341
,337
2026 05 13 19:14:26.695109,341
,336
,334
,341
,335
,333
,336
,335
,329
,337
,338
,330
,326
,332
2026 05 13 19:14:26.756740,334
,328
,320
,315
,325
,327
,327
,323
,321
,316
,318
,323
,321
,318
2026 05 13 19:14:26.821263,311
,313
,314
,315
,303
,313
,311
,306
,308
,308
,312
,308
,308
,309
2026 05 13 19:14:26.883478,311
,307
,312
,309
,310
,309
,308
,313
,313
,310
,307
,301
,298
,301
2026 05 13 19:14:26.948891,307
,310
,300
,305
,307
,313
,317
,316
,312
,306
,310
,307
,314
,308
2026 05 13 19:14:27.009936,314
,304
,302
,301
,301
,301
,301
,303
,306
,311
,304
,300
,295
,304
2026 05 13 19:14:27.071169,300
,302
,301
,305
,305
,308
,300
,301
,300
,300
,303
,301
,306
,299
2026 05 13 19:14:27.136380,305
,306
,310
,304
,308
,309
,308
,307
,305
,305
,300
,303
,302
,304
2026 05 13 19:14:27.198618,302
,304
,307
,308
,304
,299
,305
,304
,304
,304
,303
,297
,299
,304
2026 05 13 19:14:27.260181,304
,306
,302
,306
,302
,296
,289
,289
,301
,308
,304
,301
,300
,292
2026 05 13 19:14:27.325487,304
,310
,303
,295
,301
,298
,297
,285
,264
,315
,314
,307
,300
,262
2026 05 13 19:14:27.386248,260
,319
,311
,300
,296
,295
,275
,298
,311
,298
,303
,288
,291
,304
2026 05 13 19:14:27.452452,306
,301
,304
,298
,300
,301
,301
,300
,297
,304
,303
,303
,300
,299
2026 05 13 19:14:27.514018,299
,302
,303
,303
,303
,306
,308
,304
,303
,300
,305
,302
,305
,304
2026 05 13 19:14:27.574764,304
,304
,304
,307
,305
,303
,303
,306
,308
,310
,304
,306
,308
,307
2026 05 13 19:14:27.641409,304
,306
,308
,305
,310
,308
,309
,304
,309
,307
,307
,311
,307
,307
2026 05 13 19:14:27.701703,308
,308
,310
,309
,308
,312
,311
,317
,313
,314
,308
,311
,313
,310
2026 05 13 19:14:27.767510,310
,315
,321
,316
,311
,307
,309
,312
,309
,301
,305
,321
,317
,319
2026 05 13 19:14:27.829405,315
,315
,313
,316
,315
,309
,311
,316
,316
,312
,309
,316
,309
,306
2026 05 13 19:14:27.890016,311
,309
,308
,307
,308
,308
,307
,309
,305
,305
,307
,307
,311
,307
2026 05 13 19:14:27.964855,303
,307
,310
,312
,313
,314
,314
,311
,312
,316
,312
,293
,273
,250
2026 05 13 19:14:28.016973,318
,319
,322
,327
,315
,315
,311
,309
,307
,304
,302
,308
,306
,303
2026 05 13 19:14:28.083465,307
,309
,310
,309
,306
,304
,311
,314
,312
,308
,310
,308
,309
,304
2026 05 13 19:14:28.144868,305
,310
,312
,312
,307
,308
,304
,310
,308
,313
,308
,303
,296
,305
2026 05 13 19:14:28.204989,315
,321
,311
,304
,320
,324
,312
,303
,318
,323
,315
,320
,322
,316
2026 05 13 19:14:28.271452,314
,321
,317
,317
,322
,325
,318
,313
,316
,315
,322
,324
,321
,322
2026 05 13 19:14:28.334012,323
,325
,336
,326
,322
,333
,327
,323
,323
,331
,330
,331
,330
,335
2026 05 13 19:14:28.398183,338
,338
,328
,330
,335
,333
,333
,333
,320
,329
,344
,340
,338
,335
2026 05 13 19:14:28.459971,341
,339
,335
,337
,341
,338
,338
,346
,340
,340
,342
,346
,343
,344
2026 05 13 19:14:28.521525,341
,343
,346
,345
,348
,348
,350
,346
,353
,352
,343
,331
,344
,349
2026 05 13 19:14:28.587009,354
,344
,337
,345
,350
,357
,350
,323
,336
,370
,358
,356
,347
,344
2026 05 13 19:14:28.649005,351
,353
,364
,355
,357
,359
,360
,362
,357
,348
,357
,362
,354
,363
2026 05 13 19:14:28.713686,368
,361
,362
,371
,361
,361
,356
,357
,361
,372
,375
,375
,369
,365
2026 05 13 19:14:28.775672,368
,366
,370
,365
,367
,364
,366
,368
,337
,345
,386
