time,mV

2026 06 19 16:27:15.168588,349
,344
,343
,340
,335
,340
,351
,344
,345
,347
,352
,349
,340
,347
2026 06 19 16:27:15.230111,354
,355
,351
,343
,331
,335
,365
,363
,350
,331
,349
,359
,345
,340
2026 06 19 16:27:15.295873,337
,340
,357
,352
,355
,350
,350
,358
,367
,351
,337
,355
,340
,348
2026 06 19 16:27:15.357284,347
,365
,346
,340
,353
,359
,354
,342
,352
,352
,347
,350
,352
,353
2026 06 19 16:27:15.422322,342
,355
,339
,363
,348
,354
,353
,351
,347
,351
,352
,353
,348
,352
2026 06 19 16:27:15.484662,350
,348
,350
,353
,352
,348
,353
,349
,344
,343
,334
,347
,354
,356
2026 06 19 16:27:15.545226,350
,342
,339
,365
,362
,365
,362
,364
,351
,350
,348
,341
,347
,348
2026 06 19 16:27:15.611260,350
,351
,339
,337
,345
,367
,359
,342
,355
,357
,356
,354
,345
,351
2026 06 19 16:27:15.672475,354
,345
,337
,333
,334
,344
,329
,355
,343
,353
,344
,345
,348
,340
2026 06 19 16:27:15.738203,340
,337
,343
,339
,338
,332
,336
,340
,341
,339
,339
,349
,337
,348
2026 06 19 16:27:15.800162,344
,329
,344
,351
,339
,339
,349
,360
,360
,351
,337
,335
,333
,334
2026 06 19 16:27:15.861128,333
,327
,333
,342
,345
,337
,337
,341
,359
,351
,346
,362
,367
,348
2026 06 19 16:27:15.926285,346
,352
,339
,348
,354
,352
,350
,347
,346
,344
,335
,328
,340
,347
2026 06 19 16:27:15.987520,347
,354
,351
,351
,358
,352
,355
,345
,339
,352
,354
,351
,335
,346
2026 06 19 16:27:16.053503,338
,349
,353
,353
,352
,357
,354
,334
,326
,342
,348
,347
,342
,342
2026 06 19 16:27:16.114954,333
,342
,347
,344
,341
,347
,345
,354
,348
,349
,351
,358
,347
,344
2026 06 19 16:27:16.176111,346
,348
,349
,360
,363
,345
,334
,331
,332
,334
,335
,345
,348
,339
2026 06 19 16:27:16.241261,338
,336
,333
,337
,342
,346
,338
,332
,339
,343
,342
,340
,350
,346
2026 06 19 16:27:16.303206,345
,346
,363
,350
,351
,343
,350
,353
,351
,337
,336
,336
,341
,344
2026 06 19 16:27:16.368820,345
,340
,344
,348
,341
,347
,334
,327
,346
,351
,363
,339
,336
,357
2026 06 19 16:27:16.430222,349
,342
,342
,349
,349
,347
,349
,349
,345
,338
,349
,344
,330
,349
2026 06 19 16:27:16.491336,356
,354
,353
,340
,355
,353
,346
,345
,352
,339
,328
,329
,359
,344
2026 06 19 16:27:16.557017,328
,322
,345
,361
,359
,353
,336
,348
,340
,354
,353
,354
,358
,357
2026 06 19 16:27:16.618159,351
,353
,349
,338
,349
,347
,344
,342
,348
,351
,363
,356
,357
,336
2026 06 19 16:27:16.683393,325
,357
,344
,342
,351
,351
,342
,352
,346
,333
,336
,344
,343
,344
2026 06 19 16:27:16.745843,343
,348
,342
,337
,331
,361
,355
,361
,353
,341
,344
,356
,348
,354
2026 06 19 16:27:16.807094,349
,354
,348
,337
,336
,343
,350
,339
,348
,342
,348
,341
,352
,359
2026 06 19 16:27:16.872846,338
,338
,348
,347
,341
,344
,337
,341
,336
,345
,340
,323
,341
,352
2026 06 19 16:27:16.934462,347
,334
,333
,346
,331
,337
,342
,342
,334
,346
,343
,348
,344
,338
2026 06 19 16:27:16.999823,340
,341
,340
,336
,339
,340
,344
,349
,344
,344
,338
,341
,358
,345
2026 06 19 16:27:17.061060,337
,341
,351
,348
,353
,346
,352
,348
,344
,346
,343
,351
,343
,346
2026 06 19 16:27:17.122063,341
,333
,343
,351
,337
,343
,337
,340
,347
,342
,349
,326
,350
,344
2026 06 19 16:27:17.188598,342
,339
,347
,344
,350
,340
,347
