time,mV

2026 05 21 16:07:26.970095,333
,336
,343
,337
,349
,320
,320
,362
,343
,346
,346
,334
,340
,347
2026 05 21 16:07:27.035187,351
,344
,334
,341
,348
,343
,343
,355
,343
,336
,335
,351
,345
,342
2026 05 21 16:07:27.097459,337
,338
,346
,359
,353
,351
,342
,340
,352
,347
,344
,340
,336
,341
2026 05 21 16:07:27.161868,355
,352
,350
,347
,352
,359
,362
,345
,336
,325
,352
,349
,345
,345
2026 05 21 16:07:27.223843,374
,399
,438
,449
,415
,338
,304
,318
,323
,329
,336
,331
,343
,350
2026 05 21 16:07:27.285210,352
,334
,343
,377
,387
,371
,352
,351
,369
,359
,358
,335
,325
,369
2026 05 21 16:07:27.351306,372
,360
,352
,366
,370
,367
,371
,356
,359
,364
,380
,366
,367
,364
2026 05 21 16:07:27.411531,350
,361
,339
,337
,354
,341
,309
,365
,390
,370
,367
,381
,364
,373
2026 05 21 16:07:27.478185,364
,359
,342
,356
,347
,365
,357
,354
,367
,384
,376
,363
,355
,381
2026 05 21 16:07:27.539440,370
,347
,340
,294
,351
,352
,368
,374
,378
,362
,376
,368
,366
,394
2026 05 21 16:07:27.601277,383
,365
,354
,352
,365
,352
,330
,364
,336
,296
,393
,402
,336
,329
2026 05 21 16:07:27.665737,396
,398
,375
,390
,395
,403
,375
,365
,355
,347
,337
,350
,346
,354
2026 05 21 16:07:27.728152,362
,358
,384
,352
,308
,366
,381
,376
,368
,383
,402
,378
,386
,364
2026 05 21 16:07:27.788900,339
,347
,376
,362
,347
,351
,367
,365
,350
,334
,352
,355
,375
,371
2026 05 21 16:07:27.854440,364
,345
,359
,361
,364
,365
,379
,372
,353
,347
,355
,355
,339
,327
2026 05 21 16:07:27.916135,370
,353
,334
,343
,356
,329
,360
,354
,380
,354
,355
,383
,375
,344
2026 05 21 16:07:27.982117,335
,342
,345
,334
,359
,363
,347
,346
,352
,344
,342
,326
,346
,344
2026 05 21 16:07:28.043071,340
,345
,340
,328
,347
,347
,335
,339
,339
,352
,310
,339
,334
,348
2026 05 21 16:07:28.104446,345
,334
,312
,312
,322
,337
,345
,340
,339
,327
,341
,317
,344
,353
2026 05 21 16:07:28.170107,352
,343
,354
,346
,340
,330
,337
,346
,326
,336
,337
,343
,341
,333
2026 05 21 16:07:28.231959,337
,346
,336
,317
,357
,355
,338
,345
,333
,332
,346
,358
,337
,351
2026 05 21 16:07:28.297413,355
,344
,351
,365
,361
,346
,346
,356
,369
,352
,334
,345
,361
,359
2026 05 21 16:07:28.358678,345
,357
,361
,347
,351
,348
,356
,351
,359
,350
,365
,361
,371
,362
2026 05 21 16:07:28.420060,371
,364
,350
,363
,376
,371
,373
,384
,376
,379
,379
,396
,397
,393
2026 05 21 16:07:28.485050,403
,396
,408
,457
,405
,392
,452
,484
,444
,397
,409
,422
,432
,446
2026 05 21 16:07:28.547077,450
,451
,486
,512
,534
,520
,496
,485
,501
,506
,512
,518
,546
,526
2026 05 21 16:07:28.612818,552
,563
,584
,566
,575
,553
,543
,536
,564
,567
,584
,590
,590
,596
2026 05 21 16:07:28.674376,598
,600
,599
,566
,560
,587
,562
,537
,528
,528
,532
,511
,530
,536
2026 05 21 16:07:28.735185,558
,535
,528
,511
,517
,521
,517
,527
,530
,532
,532
,530
,547
,538
2026 05 21 16:07:28.801312,527
,496
,536
,548
,572
,532
,563
,566
,551
,514
,522
,525
,527
,527
2026 05 21 16:07:28.861621,536
,552
,530
,547
,552
,556
,520
,527
,571
,566
,548
,516
,529
,532
2026 05 21 16:07:28.928098,531
,532
,538
,526
,522
,542
,514
,523
,519
,538
,528
,515
,508
,451
2026 05 21 16:07:28.989705,347
,327
,329
,329
,329
,304
,328
,333
,328
,318
,318
,325
,323
,323
2026 05 21 16:07:29.050559,320
,320
,330
,334
,334
,338
,348
,352
,375
,356
,364
,337
,343
,353
2026 05 21 16:07:29.116606,359
,372
,361
,333
,357
,354
,365
,380
,365
,370
,370
,344
,339
,364
2026 05 21 16:07:29.177487,373
,379
,355
,357
,358
,366
,369
,372
,377
,389
,373
,368
,371
,383
2026 05 21 16:07:29.243003,379
,363
,389
,405
,373
,393
,391
,371
,382
,387
,385
,372
,384
,400
2026 05 21 16:07:29.305106,403
,377
,394
,395
,387
,387
,381
,390
,392
,387
,399
,403
,398
,386
2026 05 21 16:07:29.365876,392
,397
,387
,385
,394
,399
,399
,399
,395
,392
,383
,396
,397
,397
2026 05 21 16:07:29.431989,404
,384
,381
,396
,381
,379
,387
,381
,388
,383
,387
,383
,380
,387
2026 05 21 16:07:29.493358,381
,403
,399
,374
,379
,388
,382
,382
,383
,387
,386
,380
,373
,375
2026 05 21 16:07:29.558595,379
,383
,382
,375
,369
,371
,374
,385
,384
,365
,361
,362
,359
,369
2026 05 21 16:07:29.620433,374
,359
,358
,363
,367
,369
,362
,362
,367
,354
,362
,362
,341
,351
2026 05 21 16:07:29.681180,349
,349
,355
,354
,349
,355
,349
,348
,347
,342
,338
,333
,348
,348
2026 05 21 16:07:29.747399,348
,338
,352
,326
,334
,330
,347
,337
,329
,342
,351
,335
,327
,333
2026 05 21 16:07:29.808816,333
,335
,337
,339
,332
,337
,321
,320
,325
,322
,315
,330
,323
,310
2026 05 21 16:07:29.873347,324
,327
,326
,321
,328
,323
,323
,323
,325
,319
,324
,318
,331
,310
2026 05 21 16:07:29.935855,318
,324
,320
,311
,317
,317
,309
,317
,319
,319
,312
,318
,320
,312
2026 05 21 16:07:29.997311,323
,317
,320
,304
,319
,316
,322
,313
,316
,319
,305
,306
,303
,317
2026 05 21 16:07:30.062751,310
,315
,321
,315
,314
,317
,302
,304
,317
,317
,310
,315
,310
,308
2026 05 21 16:07:30.123762,307
,310
,314
,311
,313
,306
,307
,317
,311
,300
,305
,307
,311
,316
2026 05 21 16:07:30.190130,312
,313
,308
,302
,305
,298
,303
,304
,297
,301
,314
,314
,306
,303
2026 05 21 16:07:30.251337,312
,312
,313
,303
,308
,310
,306
,307
,308
,303
,304
,305
,308
,299
2026 05 21 16:07:30.312410,300
,299
,307
,295
,307
,304
,301
,301
,297
,302
,306
,301
,304
,304
2026 05 21 16:07:30.377674,307
,301
,300
,311
,291
,289
,316
,303
,295
,300
,307
,301
,292
,303
2026 05 21 16:07:30.439007,313
,298
,298
,288
,292
,298
,304
,307
,311
,295
,290
,284
,304
,296
2026 05 21 16:07:30.504710,296
,297
,308
,279
,293
,291
,288
,283
,290
,280
,302
,307
,309
,291
2026 05 21 16:07:30.565773,298
,285
,253
,282
,310
,324
,317
,312
,303
,315
,290
,295
,310
,298
2026 05 21 16:07:30.627477,291
,298
,305
,301
,299
,299
,301
,298
,304
,302
,295
,294
,282
,263
2026 05 21 16:07:30.693347,292
,295
,276
,212
,276
,300
,246
,279
,338
,347
,330
,319
,304
,291
2026 05 21 16:07:30.754223,300
,315
,304
,290
,302
,284
,292
,301
,314
,298
,316
,316
,315
,301
2026 05 21 16:07:30.820376,320
,318
,323
,313
,318
,318
,316
,330
,329
,324
,314
,342
,348
,334
2026 05 21 16:07:30.882122,327
,337
