time,mV

2026 05 13 19:58:58.393674,365
,349
,347
,361
,355
,353
,361
,361
,348
,354
,382
,371
,350
,346
2026 05 13 19:58:58.454521,349
,357
,360
,367
,367
,356
,344
,356
,360
,351
,357
,364
,354
,347
2026 05 13 19:58:58.519203,349
,347
,355
,350
,359
,354
,340
,352
,371
,373
,355
,352
,363
,353
2026 05 13 19:58:58.581405,343
,356
,366
,342
,335
,361
,350
,341
,352
,355
,340
,362
,367
,366
2026 05 13 19:58:58.642118,351
,345
,359
,354
,340
,334
,358
,358
,344
,354
,359
,342
,330
,333
2026 05 13 19:58:58.708291,361
,348
,340
,357
,350
,348
,357
,361
,349
,338
,351
,350
,340
,341
2026 05 13 19:58:58.769853,356
,355
,343
,348
,359
,351
,344
,355
,357
,339
,332
,353
,342
,338
2026 05 13 19:58:58.835089,342
,359
,349
,339
,362
,371
,350
,358
,366
,364
,352
,348
,358
,353
2026 05 13 19:58:58.896759,340
,349
,357
,343
,334
,353
,358
,340
,349
,362
,348
,332
,350
,369
2026 05 13 19:58:58.957339,356
,342
,358
,358
,344
,335
,353
,357
,342
,343
,357
,348
,337
,341
2026 05 13 19:58:59.023498,349
,350
,341
,357
,357
,343
,339
,351
,349
,340
,343
,353
,345
,343
2026 05 13 19:58:59.084746,355
,359
,344
,340
,356
,357
,343
,348
,361
,352
,341
,353
,348
,335
2026 05 13 19:58:59.150460,348
,371
,346
,320
,346
,368
,376
,360
,365
,370
,359
,350
,360
,358
2026 05 13 19:58:59.212145,348
,338
,357
,357
,340
,344
,360
,350
,343
,360
,364
,356
,353
,366
2026 05 13 19:58:59.272623,361
,352
,354
,366
,359
,348
,359
,365
,354
,348
,364
,364
,354
,352
2026 05 13 19:58:59.338967,364
,359
,348
,358
,368
,354
,347
,359
,362
,348
,339
,355
,363
,348
2026 05 13 19:58:59.399742,361
,372
,361
,351
,363
,366
,351
,347
,342
,323
,334
,366
,371
,362
2026 05 13 19:58:59.465512,353
,368
,369
,354
,351
,364
,369
,351
,348
,361
,359
,344
,352
,356
2026 05 13 19:58:59.527542,350
,341
,356
,358
,345
,344
,360
,362
,345
,352
,365
,355
,345
,358
