time,mV

2026 05 24 13:18:34.646330,332
,326
,326
,332
,331
,320
,325
,334
,330
,325
,333
,321
,322
,318
2026 05 24 13:18:34.712161,332
,323
,328
,324
,344
,334
,329
,326
,336
,325
,318
,333
,331
,329
2026 05 24 13:18:34.772563,327
,336
,335
,323
,327
,335
,325
,315
,326
,332
,326
,323
,325
,338
2026 05 24 13:18:34.838723,324
,327
,342
,337
,326
,340
,343
,336
,329
,336
,348
,333
,331
,345
2026 05 24 13:18:34.900160,340
,334
,342
,347
,337
,336
,339
,342
,331
,326
,340
,341
,326
,333
2026 05 24 13:18:34.961922,343
,330
,325
,334
,334
,330
,332
,343
,334
,327
,335
,341
,333
,335
2026 05 24 13:18:35.028063,337
,346
,340
,333
,339
,337
,331
,338
,348
,340
,334
,339
,344
,338
2026 05 24 13:18:35.089069,328
,342
,343
,330
,329
,345
,334
,323
,336
,344
,331
,323
,342
,347
2026 05 24 13:18:35.149879,336
,338
,343
,342
,335
,329
,348
,339
,328
,343
,346
,338
,335
,347
2026 05 24 13:18:35.215388,341
,335
,338
,348
,342
,336
,340
,350
,336
,326
,348
,347
,339
,340
2026 05 24 13:18:35.277262,349
,339
,336
,338
,348
,334
,335
,350
,352
,340
,337
,338
,337
,333
2026 05 24 13:18:35.342949,334
,342
,333
,331
,340
,345
,328
,326
,335
,340
,333
,344
,351
,348
2026 05 24 13:18:35.404274,336
,342
,349
,340
,330
,344
,342
,329
,327
,334
,341
,327
,341
,355
2026 05 24 13:18:35.465280,345
,341
,346
,349
,338
,322
,351
,348
,351
,347
,356
,351
,347
,345
2026 05 24 13:18:35.530341,348
,347
,336
,353
,350
,337
,335
,357
,349
,344
,344
,340
,356
,346
2026 05 24 13:18:35.592690,343
,354
,347
,341
,350
,347
,345
,350
,359
,355
,340
,351
,356
,344
2026 05 24 13:18:35.657888,330
,345
,348
,334
,322
,358
,355
,343
,352
,350
,345
,340
,357
,361
2026 05 24 13:18:35.719773,343
,351
,360
,349
,340
,347
,354
,349
,345
,350
,351
,341
,342
,350
2026 05 24 13:18:35.781213,345
,344
,342
,353
,342
,340
,366
,359
,339
,342
,362
,348
,330
,340
2026 05 24 13:18:35.846824,349
,345
,339
,350
,352
,345
,344
,354
,359
,346
,340
,354
,353
,339
2026 05 24 13:18:35.908199,345
,358
,359
,348
,356
,351
,339
,338
,359
,353
,343
,349
,345
,354
2026 05 24 13:18:35.973706,347
,354
,357
,345
,327
,360
,360
,350
,348
,361
,356
,348
,347
,353
2026 05 24 13:18:36.034624,346
,343
,348
,355
,340
,341
,358
,351
,331
,353
,359
,343
,341
,363
2026 05 24 13:18:36.095802,358
,342
,347
,359
,356
,341
,358
,363
,351
,348
,358
,355
,348
,343
2026 05 24 13:18:36.162174,349
,355
,346
,342
,356
,352
,352
,354
,349
,337
,347
,357
,343
,340
2026 05 24 13:18:36.223053,350
,370
,350
,346
,351
,359
,348
,340
,361
,359
,338
,347
,361
,350
2026 05 24 13:18:36.289019,345
,346
,353
,348
,331
,344
,347
,349
,339
,351
,351
,346
,348
,356
2026 05 24 13:18:36.349821,352
,347
,348
,362
,348
,343
,358
,358
,352
,348
,354
,349
,344
,352
2026 05 24 13:18:36.412088,361
,348
,339
,354
,351
,352
,344
,358
,354
,359
,360
,360
,346
,349
2026 05 24 13:18:36.477556,357
,366
,350
,353
,357
,361
,345
,344
,359
,349
,339
,357
,360
,354
2026 05 24 13:18:36.538787,345
,358
,355
,347
,349
,360
,361
,342
,345
,365
,355
,341
,354
,355
2026 05 24 13:18:36.604181,347
,345
,355
,352
,344
,349
,355
,352
,343
,352
,354
,334
,349
,359
2026 05 24 13:18:36.665259,356
,358
,353
,362
,356
,342
,353
,362
,343
,350
,359
,350
,347
,348
2026 05 24 13:18:36.726744,358
,350
,341
,349
,357
,357
,348
,354
,359
,348
,343
,362
,354
,350
2026 05 24 13:18:36.792900,344
,357
,352
,343
,355
,359
,349
,344
,357
,348
,341
,345
,351
,353
2026 05 24 13:18:36.854188,344
,349
,359
,348
,338
,354
,360
,351
,342
,358
,354
,344
,358
,366
2026 05 24 13:18:36.919749,354
,341
,358
,364
,355
,346
,358
,355
,341
,352
,356
,348
,345
,349
2026 05 24 13:18:36.981146,357
,344
,346
,349
,348
,346
,348
,359
,357
,350
,353
,358
,346
,337
2026 05 24 13:18:37.042745,346
,359
,350
,340
,358
,355
,351
,356
,359
,347
,345
,355
,353
,349
2026 05 24 13:18:37.108238,346
,340
,357
,346
,345
,358
,349
,344
,347
,355
,347
,344
,353
,349
2026 05 24 13:18:37.168653,351
,343
,355
,366
,350
,356
,363
,345
,348
,361
,357
,337
,348
,359
2026 05 24 13:18:37.235133,343
,349
,352
,364
,361
,349
,359
,351
,353
,353
,363
,362
,361
,356
2026 05 24 13:18:37.296745,365
,359
,353
,350
,356
,352
,345
,361
,357
,348
,341
,356
,358
,348
2026 05 24 13:18:37.357294,353
,360
,355
,350
,364
,359
,353
,352
,362
,351
,350
,353
,357
,348
2026 05 24 13:18:37.423627,340
,355
,360
,346
,349
,353
,353
,350
,348
,358
,342
,353
,358
,354
2026 05 24 13:18:37.484332,350
,344
,357
,357
,343
,344
,347
,353
,342
,352
,356
,345
,339
,350
2026 05 24 13:18:37.550193,349
,330
,339
,353
,349
,338
,350
,359
,347
,339
,347
,349
,338
,344
2026 05 24 13:18:37.612172,359
,358
,343
,351
,365
,353
,345
,347
,355
,339
,347
,361
,360
,348
2026 05 24 13:18:37.672948,344
,355
,353
,344
,347
,355
,349
,347
,353
,359
,344
,344
,356
,356
2026 05 24 13:18:37.739080,351
,348
,362
,363
,348
,356
,354
,345
,340
,355
,355
,351
,349
,358
2026 05 24 13:18:37.800642,354
,347
,352
,359
,353
,346
,359
,357
,354
,348
,358
,348
,351
,350
2026 05 24 13:18:37.865701,366
,356
,356
,363
,363
,350
,348
,359
,356
,343
,346
,354
,350
,347
2026 05 24 13:18:37.927541,356
,354
,340
,347
,357
,359
,353
,350
,358
,348
,338
,348
,357
,350
2026 05 24 13:18:37.988195,341
,361
,360
,337
,342
,355
,366
,358
,354
,365
,353
,346
,360
,356
2026 05 24 13:18:38.054374,354
,347
,357
,353
,349
,352
,358
,352
,342
,351
,349
,347
,342
,364
2026 05 24 13:18:38.116020,354
,341
,347
,363
,352
,329
,350
,365
,355
,348
,356
,354
,349
,342
2026 05 24 13:18:38.181304,356
,350
,338
,336
,351
,350
,346
,360
,358
,350
,346
,356
,360
,351
2026 05 24 13:18:38.242959,344
,355
,351
,343
,350
,349
,342
,343
,354
,353
,340
,336
,352
,351
2026 05 24 13:18:38.303461,345
,345
,355
,354
,354
,362
,358
,349
,347
,360
,349
,344
,356
,357
2026 05 24 13:18:38.369732,358
,349
,358
,355
,348
,348
,359
,357
,346
,351
,360
,357
,349
,354
2026 05 24 13:18:38.431356,355
,341
,344
,351
,352
,348
,355
,362
,353
,346
,351
,362
,352
,347
2026 05 24 13:18:38.496748,360
,360
,352
,349
,358
,354
,345
,349
,353
,348
,337
,355
,357
,348
2026 05 24 13:18:38.558264,345
,349
,355
,351
,352
,359
,346
,330
,355
,356
,351
,351
,359
,359
2026 05 24 13:18:38.618936,352
